day,code,rps,s1,s2,fwd1,fwd3,fwd6,has_change,cog,stage
20220104,300394,96.96969696969695,,-1.26453770428513,-0.0802418246771091,-0.2319318494091784,-0.2622138023317287,False,高,L0 无变化
20220104,601811,82.0,,0.1335297352317701,-0.0344827586206895,0.0646551724137931,0.0102009952431776,True,高,L3 一致预期
20220104,603095,73.20574162679426,1.8150335028493376,1.5884667781213868,0.0715953307392995,-0.0194552529182879,-0.1124550329769311,True,高,L3 一致预期
20220104,300580,87.59124087591242,,,0.0153846153846153,-0.268131868131868,-0.2208811105147501,False,高,L0 无变化
20220104,601985,82.92682926829268,,,-0.1078431372549019,-0.0208333333333332,-0.1458333333333333,False,高,L0 无变化
20220104,300913,72.72727272727273,,0.2894560343556075,-0.0981595092024539,-0.1039335979790689,-0.1363446308800679,True,高,L3 一致预期
20220104,600901,100.0,,,-0.0233463035019456,-0.0291828793774319,0.0930246263018068,False,高,L0 无变化
20220104,600012,100.0,,,0.1244813278008298,0.1051175656984786,0.0387275242047027,False,高,L0 无变化
20220104,601229,66.66666666666666,-0.3520429367276327,,-0.00697350069735,-0.0599721059972104,-0.0864714086471407,False,中,L0 无变化
20220104,2839,25.0,-0.0202557093384351,,0.1097770154373927,0.1114922813036021,0.114657887967569,False,低,L0 无变化
20220104,600016,29.166666666666668,-1.3852930465948716,,0.0025575447570331,-0.0127877237851662,0.0024132455370819,False,低,L0 无变化
20220104,301000,79.56204379562044,,0.5912059016807459,-0.0778979907264297,-0.1253477588871715,-0.1250340468050362,True,高,L3 一致预期
20220104,601928,80.0,,-0.7156076173474603,-0.0875912408759124,0.0036496350364962,-0.1265206812652068,False,高,L0 无变化
20220104,2195,95.45454545454544,,-1.0036079787707846,-0.0272373540856032,-0.0856031128404669,-0.128333634595125,False,高,L0 无变化
20220104,2913,68.81720430107528,,-0.395455196285877,-0.1455080624520091,-0.2202457128231378,-0.174501917712782,False,中,L0 无变化
20220104,688318,86.36363636363636,,-0.7695079976236276,0.1110389188486777,-0.1553505295302448,-0.1040850910701494,False,高,L0 无变化
20220104,823,60.752688172043015,,0.82280003882971,-0.1307523739956172,-0.1964937910883856,-0.2497956469328969,True,中,L2 市场发现中
20220104,601919,86.53846153846155,,-0.1049729310403723,-0.1566326530612244,-0.1301020408163266,-0.2482033049314976,False,高,L0 无变化
20220104,601339,87.75510204081633,,,0.1842546063651591,0.0971524288107201,-0.0618718009392081,False,高,L0 无变化
20220104,600020,67.3076923076923,,,-0.0181268882175227,0.0030211480362538,-0.0634441087613293,False,中,L0 无变化
20220104,2406,46.71532846715328,,0.0202596147018841,-0.0925039872408293,-0.1275917065390749,-0.1722488038277512,True,中,L2 市场发现中
20220104,603926,69.34306569343066,,-0.0851300343891238,-0.0765521398432791,-0.165159734779988,-0.19266449968017,False,中,L0 无变化
20220104,601019,72.0,,-0.4505610875272058,-0.0331753554502369,0.0379146919431279,0.0568720379146918,False,高,L0 无变化
20220104,688678,72.04301075268818,-0.7243265062315111,,-0.1721212121212121,-0.3724242424242424,-0.1811202496000044,False,高,L0 无变化
20220104,603637,88.0,,,-0.1638861629048086,-0.1138370951913639,-0.1668019673295883,False,高,L0 无变化
20220104,300893,83.94160583941606,,-0.5067148801197087,-0.1652587117212248,-0.3841077085533262,-0.19373103644466,False,高,L0 无变化
20220104,688668,81.81818181818183,0.4876747030364191,,-0.1645497359783074,-0.2664478378764093,0.0600389114845585,True,高,L3 一致预期
20220104,300570,90.9090909090909,,,-0.1325234676974046,-0.1965764770844836,-0.1560901877150757,False,高,L0 无变化
20220104,603685,77.41935483870968,,-1.282058295857135,-0.1185647425897035,-0.1240249609984399,-0.2074882995319812,False,高,L0 无变化
20220104,3816,87.8048780487805,,-0.8732563336022272,-0.0605095541401273,-0.1273885350318471,-0.10828025477707,False,高,L0 无变化
