day,code,rps,s1,s2,fwd1,fwd3,fwd6
20220104,002106,39.247311827956985,,-0.1382723518788467,-0.11810344827586217,-0.29482758620689653,-0.28835106403462685
20220104,000612,41.66666666666667,,-0.5263931221268361,-0.0983182406209574,-0.19146183699870634,-0.1889682211116509
20220104,002379,93.75,,-0.39127800433365517,-0.027272727272727337,-0.051515151515151514,0.12424242424242427
20220104,000949,69.06077348066299,,-0.11426529048977083,-0.10139860139860146,-0.1520979020979022,-0.33995407754836937
20220104,600603,57.692307692307686,-0.3574595492735365,,-0.029556650246305383,-0.051724137931034364,0.5369458128078819
20220104,002281,78.78787878787878,,-1.1495009624963635,-0.1389599317988065,-0.23145780051150888,-0.25469140189603134
20220104,603698,66.02870813397129,,-0.666119081389217,-0.1707317073170732,-0.27262872628726287,-0.296525457445061
20220104,600694,68.18181818181817,,,-0.01145418326693226,-0.015438247011952289,-0.016158863467275575
20220104,002792,66.66666666666666,,1.2963415002543983,-0.06975308641975309,-0.08395061728395059,-0.24012054276634753
20220104,601107,94.23076923076923,,-0.3207600824458649,-0.05835010060362178,-0.08048289738430592,-0.18244999904019432
20220104,000425,58.85167464114832,,,-0.04304635761589404,-0.14403973509933776,-0.08278145695364236
20220104,002670,81.25,,,-0.09232365145228216,-0.03526970954356845,-0.004149377593361092
20220104,300547,89.78102189781022,,1.1185662514113852,0.04253785147801015,-0.005046863734679108,0.24802438829654005
20220104,300620,87.87878787878788,,-0.7005730156045781,-0.11230678927802784,-0.3261592643318333,-0.35377365884613043
20220104,605111,49.46236559139785,1.4346283989527553,1.0034038422146072,-0.11706175007316355,-0.14667837284167395,-0.006844242205603535
20220104,600919,95.83333333333334,1.981535965083019,,0.1390284757118927,0.22613065326633164,0.2778481641347861
20220104,003025,48.32535885167464,,0.962489212460293,-0.02781211372064285,-0.1551297898640296,-0.058823009136454996
20220104,601199,86.8421052631579,,-0.4886438466481786,-0.061514195583596276,0.039432176656151396,0.2750660131028213
20220104,000975,77.08333333333334,,,-0.05334846765039725,0.06129398410896725,0.12200732412018667
20220104,601900,88.0,,-0.8921545465261134,-0.08040770101925254,-0.01132502831257065,-0.0906002265005662
20220104,600219,31.25,,-1.1902890624090887,-0.017505470459518557,-0.11159737417943105,-0.1990139532642059
20220104,603002,82.25806451612904,,1.745827712638565,-0.10483870967741937,-0.22177419354838712,-0.20395133173071267
20220104,605259,61.24401913875598,,0.5416910044739031,-0.13900245298446434,-0.19187789588443704,-0.21640774052875433
20220104,000800,10.218978102189782,,-0.8128502681633586,-0.08019323671497602,-0.16038647342995171,-0.03395905387411502
20220104,002254,27.624309392265197,2.5082771416224863,0.8039741064431295,-0.015197568389057725,-0.16160081053698072,-0.11558811172458194
20220104,300294,17.857142857142858,-0.060394263903878226,1.3260317502015437,-0.0936842105263157,-0.23868421052631583,-0.06359376092771518
20220104,600888,35.41666666666667,,,-0.056831922611850105,-0.1281741233373641,0.1983996571609341
20220104,300303,46.236559139784944,,,-0.16793893129770987,-0.25648854961832057,-0.25190839694656486
20220104,600039,80.0,,,-0.05038428693424413,-0.09479077711357808,-0.03415760985564087
20220104,002428,100.0,,-1.3640596711803132,0.09038619556285954,0.04930156121610518,0.03533278553820862
20220104,300689,69.6969696969697,,,-0.010009532888465178,-0.144423260247855,-0.17369325239552402
20220104,002722,43.0622009569378,,-1.357419126623477,-0.030883261272390383,-0.07844348363187159,-0.13650401482396546
20220104,300398,78.49462365591397,,0.4957618530955725,-0.11682419659735344,0.007939508506616288,-0.12190570820821167
20220401,600050,32.35294117647059,,,-0.013966480446927276,-0.019489132138620247,-0.04492024974885778
20220401,002034,64.1025641025641,,-0.6383404669511468,0.00698924731182804,0.11529497949925771,-0.02493535794267432
20220401,000612,44.89795918367347,,-0.5263931221268361,-0.14080000000000004,0.003084104129110088,-0.1235187439648554
20220401,300660,85.45454545454545,,-0.5443592963077726,-0.12176039119804405,0.9008870146979511,0.1961312756518332
20220401,600219,34.69387755102041,,-1.1902890624090887,-0.20197044334975367,-0.0983974794131579,-0.25116901762370614
20220401,002296,41.17647058823529,,1.0402855368632924,-0.19310344827586212,-0.06206896551724139,-0.10482758620689658
20220401,603599,18.556701030927837,,1.1294635228874792,0.15642633228840142,0.31076738868430964,0.1780713078120133
20220401,600888,40.816326530612244,,,0.16504854368932054,0.3745860145244002,0.09910080086971673
20220401,300139,91.83673469387756,,-0.2764832417633756,-0.19711042311661497,-0.0835913312693497,-0.22910216718266252
20220401,002677,10.416666666666668,,0.8184722315034458,0.030346820809248554,0.11750922550176757,-0.15902695572409342
20220401,000800,17.36111111111111,,-0.8128502681633586,-0.06789413118527043,0.150578111899069,-0.13124613276204478
20220401,605208,32.6530612244898,,,-0.1013165426445336,0.28219804355926636,0.2470800204550867
20220401,603095,72.72727272727273,1.8150335028493374,1.5884667781213868,-0.1865079365079364,-0.09484501378996546,-0.045795176194795006
20220401,002039,86.58536585365853,,-0.6458590715614964,0.037681159420289934,0.2046759116022827,0.08174979817347827
20220401,000949,82.4742268041237,,-0.1050040282148847,-0.268041237113402,-0.2215540873353965,-0.3276093887883398
20220401,002406,63.888888888888886,,0.020259614701884154,-0.19012797074954302,-0.051188299817184646,-0.17737466400162816
20220401,600742,29.166666666666668,,,-0.1475748194014448,-0.008291181787587143,-0.1639788027112562
20220401,000425,70.9090909090909,,,-0.029013539651837617,0.07156673114119938,-0.1138111778063905
20220401,603005,29.743589743589745,,-0.5501153165021031,-0.20261437908496738,0.1832019709591035,-0.21119868602726422
20220401,002978,12.244897959183673,-0.31255942637974765,-0.32642190863033926,-0.14838884375846195,0.11688524672995171,-0.10393473597911784
20220401,300677,82.42677824267783,,0.18897175686642026,-0.37519042437431993,-0.33573393449915967,-0.4752271308417384
20220401,002106,42.05128205128205,,-0.1382723518788467,-0.1185134588064598,0.009184310170944787,-0.07264144470778056
20220401,688318,89.36170212765957,,-0.7479301410414694,-0.20461538461538464,0.06069433564148685,-0.17429025563908862
20220401,603926,75.69444444444444,,-0.08513003438912387,-0.1559566787003609,-0.03294614077213143,-0.1090921139396801
20220401,000690,43.90243902439025,,,-0.1454918032786886,-0.0933975919571376,-0.014562599953410471
20220401,605399,11.34020618556701,2.16168334061481,0.63865090534665,-0.08908734480505343,0.23805009579618486,-0.04015377099589079
20220401,600398,74.50980392156863,,0.2795081492857475,-0.04066543438077641,-0.01254831711235227,-0.13930194928426565
20220401,002913,73.33333333333333,,-0.39545519628587705,0.006893156080748364,0.058664371408554405,-0.2341720449020337
20220401,601601,87.75510204081633,,,-0.10344827586206884,0.011206896551724244,-0.0935727948337376
20220401,300215,13.636363636363635,,-0.33155164879338606,-0.2081081081081081,-0.08783783783783783,-0.29054054054054057
20220401,605368,36.58536585365854,-0.24584808551016304,-0.2652227800681449,0.03424856291053979,0.00558578518553654,-0.03740838140196867
20220401,603809,65.27777777777779,,,0.0019157088122605526,0.12564541488976944,-0.10553642909431304
20220401,600223,29.411764705882355,,-0.3462862853736572,-0.2338709677419354,-0.09139784946236551,-0.31242174088320007
20220401,000883,40.243902439024396,,1.766267649295986,-0.0613636363636364,0.17954545454545445,0.021998480381823837
20220401,003025,41.36363636363637,,0.962489212460293,-0.0307242136064374,0.11399003015158438,-0.09404100595800036
20220401,000823,54.35897435897436,,0.82280003882971,-0.18090909090909102,-0.06633658241012363,-0.2196520108639184
20220401,002833,42.27272727272727,,-0.5479025222365359,-0.14212328767123283,0.025718534372077606,-0.210797208918019
20220401,300916,37.94871794871795,,0.5958259089919654,-0.22951807228915677,0.416181703925955,0.5241878710486991
20220401,000960,55.10204081632652,,-0.968793466202299,-0.16450417052826694,-0.22455801717501633,-0.43731466228223204
20220401,603565,75.47169811320755,,0.12056291962479271,0.01447178002894356,-0.10491005333885162,-0.12954507202142462
20220401,600308,36.231884057971016,,-1.0173773673434174,-0.030520646319569078,0.06669321888571234,-0.04127921862802464
20220401,002254,31.443298969072163,2.5082771416224863,0.8101483581053028,-0.17643504531722054,0.05488161175569495,-0.012065204648729289
20220401,601336,97.95918367346938,,,-0.19176931690929444,-0.10302351623740202,-0.20619258270575813
20220401,002027,23.52941176470588,,0.4997724394273678,-0.053054662379421136,0.06430868167202575,-0.10566285200740666
20220401,002048,45.83333333333333,,-0.798256008333574,-0.1624770079705702,-0.00637010853145048,-0.27022580732316115
20220401,688618,52.94117647058824,,0.13620634679018284,-0.06845310596833132,0.03766193043926758,0.1543497658934938
20220401,601339,90.19607843137256,,,-0.12061068702290079,-0.1449426949018432,-0.04366406264749845
20220401,002145,13.917525773195877,0.9577906578598246,-1.3512262880876849,-0.20310880829015543,0.08484854728540014,0.015248779956071878
20220401,300294,17.154811715481173,-0.060394263903878226,1.3260317502015437,0.02488765986864827,0.22998399878143183,0.094477287051274
20220401,003816,89.02439024390245,,-0.8732563336022272,0.04014598540145986,0.021897810218978186,-0.0012603982716202777
20220401,603386,43.07692307692308,,-0.9459264659958335,-0.14831038798498108,-0.014392991239048691,-0.12946055984906246
20220401,605259,57.72727272727273,,0.5416910044739031,-0.11129848229342332,-0.030354131534570006,0.1426402893072407
20220401,300856,76.47058823529412,,0.11395462636852674,0.18543209876543232,0.5447640266239695,1.3804255301832011
20220401,000651,77.08333333333334,,0.6236391101380241,0.06665027068315843,0.042649081073981465,0.06918090916814634
20220401,688556,33.63636363636363,2.0260299525047305,0.5583240252322704,0.029700196133370715,0.6052423787273633,0.5789108229984534
20220701,601728,64.28571428571429,,,-0.0026881720430107503,0.07683818073898196,0.20727991912746702
20220701,000408,81.53846153846153,,-1.10089268914898,-0.040983606557377095,-0.17547181796159184,-0.20714995761221577
20220701,600016,40.625,,,-0.02695417789757415,-0.08355795148247991,-0.07277628032345018
20220701,300308,100.0,1.0869349986264754,,0.06387096774193535,-0.18096774193548393,-0.08709677419354844
20220701,601328,78.125,,,-0.010775257542183003,-0.0064649100804931026,0.021552348420490697
20220701,601339,88.52459016393442,,-0.7237130135446104,0.07961165048543695,0.11844660194174761,0.09514563106796126
20220701,603118,75.0,,,0.029891304347826164,0.0964673913043479,0.11141304347826075
20220701,600757,79.41176470588235,,-0.5794416890087208,-0.005432628397220363,0.028928624364487954,0.09383321291438129
20220701,002396,80.35714285714286,,-0.7440983695762015,0.015860078904259778,-0.21444914812324378,-0.11536262021606192
20220701,601169,56.25,,,-0.017620780051249008,-0.02706673408921778,0.01307857057214945
20220701,603203,80.86642599277978,,-1.1522254527719529,0.025262339681305868,-0.13835989117761371,0.14535561601243696
20220701,600050,37.5,,,-0.01729106628242072,-0.025936599423631135,0.4494099642712446
20220701,600941,60.71428571428571,,,-0.031886916502301244,0.2042579129716262,0.21796959289160123
20220701,601233,81.81818181818183,,1.0399938003126803,-0.07258339705352124,-0.1621489730915031,-0.09100468574218423
20220701,601811,72.05882352941177,,-0.7530353385354731,0.0,0.037569060773480656,0.11160220994475134
20220701,601229,84.375,,,-0.03577201655639006,-0.048780151240283676,-0.03902405022736355
20220701,603926,72.61146496815286,,-0.8022866349098801,0.04724409448818889,-0.07874015748031493,-0.09055118110236238
20220701,601019,66.17647058823529,,-0.12688909006899476,-0.05811960210724554,-0.04228967945358586,0.00361709624202744
20220701,600598,63.1578947368421,-0.4828825657962377,,-0.06029810298102989,-0.10840108401084003,-0.06368563685636863
20220701,002902,71.42857142857143,,,0.2730844793713163,-0.17616240995415844,-0.13425016371971188
20220701,002429,91.93548387096774,,-1.1787275589596717,0.02088772845953013,-0.1566579634464751,-0.07310704960835501
20220701,603083,92.85714285714286,,-0.9517953516740716,0.0216110019646365,-0.0491159135559921,0.15717092337917493
20220701,000807,69.23076923076923,,,0.003976143141153132,-0.09045725646123248,0.10536779324055678
20220701,601598,95.0,,-1.5831069839598355,0.02504524900636973,-0.034613469189768264,0.07487767785337596
20220701,002687,85.24590163934425,,-0.2915002065081054,-0.01106194690265494,-0.06194690265486724,0.06415929203539839
20220701,000960,60.0,,,-0.07641395908543913,-0.2743682310469314,-0.148014440433213
20220701,002039,77.52808988764045,,,0.01292517006802707,-0.10204081632653061,0.029931972789115635
20220701,000719,88.23529411764706,,0.3230245952710668,-0.00882380505193281,0.05782180462268682,0.17976909041028866
20220701,300897,67.14801444043322,,0.25069644929246904,0.07152682255845932,-0.1182943603851444,-0.07393397524071543
20220701,603565,76.66666666666667,,-1.1589298823613285,0.18204804045512013,-0.02752239456432981,0.0048935256168591845
20220701,300695,62.42038216560509,,,0.10034668721109408,-0.03678736517719561,-0.15042372881355925
20220701,600894,45.48736462093863,,0.2991552152743848,0.034743202416918306,-0.08006042296072513,-0.0166163141993958
20220701,002533,84.07643312101911,,-0.49901881803591586,0.25139664804469275,-0.14525139664804476,-0.12430167597765363
20220701,603100,74.72924187725631,,-0.6292659005543177,0.14132882882882902,0.5917792792792793,0.6998873873873874
20220701,603881,51.78571428571429,,,-0.02173098538778573,-0.22480329711502434,-0.030348445110528255
20220701,002787,98.7012987012987,,,0.06689536878216118,-0.04288164665523153,0.05317324185248706
20220701,002565,83.11688311688312,,-0.5543916490428397,-0.043209876543209846,-0.2510288065843622,-0.1440329218106997
20220701,601101,82.6086956521739,,-0.8234078524425241,-0.1287128712871286,-0.060643564356435586,-0.23143564356435642
20220701,000975,83.07692307692308,,,0.10718002081165467,0.34131113423517156,0.18730489073881396
20220701,600398,81.9672131147541,,-0.9117938593810064,-0.0496894409937888,-0.12836438923395443,0.0993788819875776
20220701,601601,91.66666666666666,,,-0.11253323431959983,-0.10361845013396043,0.06620818860246969
20220701,603809,63.69426751592356,,-0.8670619393200065,0.0888722927557879,-0.20537714712471988,-0.19417475728155342
20220701,301016,64.62093862815884,,-0.5776425324587514,0.11482479784366584,-0.04312668463611857,0.07169811320754715
20220701,603040,95.54140127388536,,-0.706136986686328,0.07047517351841948,-0.16924719701014423,-0.06406833956219982
20220701,002296,28.57142857142857,,-0.5080356713472014,0.138235294117647,-0.04558823529411771,0.21470588235294108
20220701,000630,64.61538461538461,,,-0.06461538461538463,-0.20615384615384602,-0.027692307692307683
20220701,600582,39.35018050541516,,,0.08050847457627142,0.04237288135593231,0.125
20220701,002014,88.31168831168831,-0.5730403853019905,,0.050822122571001715,0.12107623318385663,0.2152466367713004
20220701,603013,46.496815286624205,,,0.18585298196948696,-0.10610263522884888,-0.01109570041608876
20220701,002833,58.12274368231047,,1.8658728805359732,-0.03464755077658299,-0.2305854241338111,-0.2485065710872163
20220701,000581,42.038216560509554,,-0.24468075077360546,0.02815432742440027,-0.1058394160583942,-0.06934306569343074
20220701,002440,87.38738738738738,,-1.1552446865676549,-0.002484472049689601,0.008695652173912993,-0.09689440993788834
20220701,601156,40.0,1.2614056191102696,2.338519358269468,-0.1184144505770196,-0.21123933768188663,-0.22779729051680897
20220701,600846,77.77777777777779,,,0.11508951406649626,0.09384654726357722,0.20111237090564704
20220701,002515,91.35802469135803,,-0.2710880643614638,-0.09670329670329658,-0.14505494505494498,0.05274725274725278
20220701,688318,89.90825688073394,,-0.19325427686901023,-0.07599999999999996,-0.22153846153846157,-0.070974358974359
20220701,002195,91.74311926605505,,2.1576690363983975,0.009009009009008917,-0.13963963963963955,-0.06306306306306286
20220701,000338,89.171974522293,,,-0.056765163297045174,-0.26520456979776386,-0.1809174417311693
20220701,300627,53.57142857142857,,0.5504750868486021,0.048913043478260754,-0.1032608695652174,-0.1059782608695653
20220701,605100,88.4476534296029,,-0.5900454154616989,0.0027643400138217533,-0.16447823082239132,-0.069799585348998
20220701,000429,91.66666666666666,,,-0.03671647434487513,-0.0497338192861605,0.010145967443752513
20220701,603298,87.36462093862815,,-0.5929494085959732,-0.05908233815210562,-0.22752985543683224,0.09302325581395343
20220701,603758,83.43949044585987,,,0.07720930232558154,-0.2613953488372093,-0.2018604651162791
20220701,603979,90.76923076923077,,1.1858425258322223,0.05644294223772639,0.061725156948915005,0.36862183166897444
20220701,002155,86.15384615384616,,0.9015519767858039,0.06672226855713093,0.04837364470392003,0.11592994161801506
20220701,600033,71.66666666666667,,-0.5245994701032597,0.05054151624548742,-0.010830324909747224,0.054151624548736566
20220701,300738,67.85714285714286,,0.2897229861127365,-0.07304347826086954,-0.32000000000000006,-0.17130434782608706
20220701,300302,97.24770642201835,,,0.00991325898389106,-0.18463444857496902,-0.11648079306071879
20220701,600531,76.92307692307693,,,0.024809160305343525,-0.007633587786259555,0.009541984732824416
20220701,605117,91.71974522292994,,1.6186372986265987,0.22106536642592678,0.49917512922975416,0.19587931224108246
20220701,603319,93.63057324840764,,-1.0151026769648868,0.1136120042872455,-0.23204715969989276,-0.1688102893890675
20220701,600835,63.898916967509024,,,0.17426651551846706,-0.18912542406653166,-0.1470800756847962
20220701,601919,85.0,,-0.17626454536518013,-0.023775216138328448,-0.21469740634005763,-0.12353812671457176
20220701,300932,70.06369426751591,,-0.15294225751069962,0.0688172043010753,-0.1908602150537635,-0.19946236559139796
20220701,000603,78.46153846153847,,,0.08215547703180226,-0.12367491166077726,0.17137809187279163
20220701,601916,34.375,-0.4669369734625991,,-0.024242424242424288,-0.10000000000000009,-0.11212121212121229
20220701,600710,88.88888888888889,,,0.019736842105263053,-0.09868421052631593,-0.019736842105263275
20221010,601233,87.5,,2.4081034509523644,-0.05837755875663386,0.08491281273692186,0.08642911296436684
20221010,600061,49.01960784313725,,,-0.01661129568106312,0.029900332225913706,0.1794019933554818
20221010,603037,83.125,,0.1900669175858564,0.12620027434842251,0.10699588477366251,0.2496570644718792
20221010,600888,43.47826086956522,,-1.124334979620653,0.07235142118863047,0.08397932816537468,0.12273901808785537
20221010,600598,60.0,-0.22448467086322532,,0.0607902735562309,0.050151975683890404,0.020516717325227862
20221010,600219,53.62318840579711,,-1.2171976392732036,0.056856187290970084,0.11705685618729089,0.13043478260869557
20221010,002756,2.898550724637681,,0.35267031614855,0.0221293336611752,-0.22842389968035415,-0.2850586017539546
20221010,002267,61.53846153846154,0.6288759300555448,,-0.10663507109004733,-0.10873003566658213,-0.09147169610825867
20221010,601811,73.52941176470588,,-0.9855139611957362,0.0010649627263046302,0.07135250266240667,0.3312034078807242
20221010,000581,48.125,,0.16663286111001818,0.01632653061224487,0.04081632653061229,0.18309037900874636
20221010,002978,20.28985507246377,,-1.119667207671844,0.07260828918666262,0.06263633530694923,0.14646307260828917
20221010,605189,62.5,,-0.8441211021878418,0.012772751463544285,-0.000532197977647697,0.10750399148483236
20221010,600894,58.21917808219178,,-0.7169103843095131,0.06075533661740562,0.06896551724137945,0.21346469622331687
20221010,600998,74.3859649122807,-0.7090562888792781,,0.1127622377622377,0.17657342657342645,0.2622377622377623
20221010,601677,26.08695652173913,,-0.26968594394082396,-0.2552836484983314,-0.016685205784204626,-0.11290322580645151
20221010,000960,68.11594202898551,,,-0.010779436152570598,0.17412935323383083,0.21227197346600324
20221010,000731,32.01754385964912,,-0.03763286574807897,-0.07424593967517401,-0.06496519721577731,-0.058004640371229765
20221010,002432,75.43859649122807,,2.821827706087509,0.16915887850467293,0.20397196261682238,0.04065420560747657
20221010,603599,14.035087719298245,,0.9655679173147144,0.12142038946162659,0.15103984282686622,0.25473365318199903
20221010,301318,,,-0.4461304242047754,0.20468675274988057,0.05069344811095178,0.34481109516977515
20221010,600742,41.25,,,0.11096938775510212,0.08290816326530615,0.1160714285714286
20221010,600757,80.88235294117648,-0.15380753240209294,,-0.06493506493506496,0.06307977736549164,0.2560296846011132
20221010,002818,59.57446808510638,,1.948551717306547,-0.031050955414012704,-0.03343949044586003,0.10429936305732479
20221010,603393,71.42857142857143,,-0.7639042085975808,-0.08640903169778558,-0.04342162396873639,0.009552757273121992
20221010,000930,25.0,,,0.03652392947103267,0.06801007556675054,0.07304785894206556
20221010,601019,63.23529411764706,,,-0.00991735537190086,0.04793388429752077,0.32727272727272716
20221010,603896,8.771929824561402,-0.06534755234583965,0.27186866903891266,0.07388419782870947,0.24577804583835938,0.4565741857659831
20221010,603565,82.25806451612904,,-0.9311795060012885,-0.06666666666666665,0.033333333333333215,0.1958333333333333
20221010,601919,87.09677419354838,,-0.2627647505041783,0.050458715596330306,0.11608172488089386,0.17145153808023794
20221010,300628,12.5,-0.03003977801926846,0.5284676836216299,0.0802568218298556,-0.030818619582664408,0.18780096308186223
20221010,002106,43.53448275862069,,1.0570459132633971,0.06417112299465244,0.048128342245989275,0.18582887700534756
20221010,605500,44.303797468354425,,0.6437522091781874,0.0466101694915253,0.07838983050847448,0.11228813559322037
20221010,300789,64.28571428571429,,-0.13412129310696666,-0.0435663627152989,-0.0800405268490374,0.3176291793313071
20221010,600271,8.928571428571429,,,0.14852492370295,0.08952187182095628,0.5686673448626653
20221010,600338,4.3478260869565215,,-0.15665706821394088,0.012802926383173041,0.054412437128486424,0.059442158207590134
20221010,300771,27.67857142857143,2.1598579720248297,,-0.058461538461538565,0.15999999999999992,0.11538461538461542
20221010,600694,68.08510638297872,,,-0.023341523341523285,0.10380835380835385,0.14557739557739557
