date,code,direction,qty,price,cost
20221201,603339,sell,64728,12.32,2393.12
20221201,002737,sell,40983,24.39,2998.79
20221201,601699,sell,67858,14.4,2930.85
20221201,605189,sell,70772,11.98,2543.05
20221201,601077,sell,292627,2.92,2563.14
20221201,605507,sell,46838,18.44,2591.51
20221201,601288,sell,371893,2.35,2625.53
20221201,688181,sell,29437,27.59,2436.88
20221201,002393,sell,67706,12.62,2564.24
20221201,000617,sell,193611,6.4,3718.32
20221201,002020,sell,69618,12.02,2510.07
20221201,601928,sell,139146,7.14,2981.49
20221201,000913,sell,48262,17.68,2559.3
20221201,600285,sell,65363,12.63,2476.26
20221201,002832,sell,41670,21.93,2742.06
20221201,002391,sell,124378,6.98,2603.51
20221201,603585,sell,47242,18.58,2633.9
20221201,002262,sell,43199,18.36,2378.77
20221201,002543,sell,98563,8.9,2631.35
20221201,000733,sell,6654,110.4,2203.77
20221201,000513,sell,25122,33.98,2561.05
20221201,600130,sell,224568,4.55,3065.35
20221201,600845,sell,30319,26.44,2405.07
20221201,002887,sell,103354,8.44,2617.82
20221201,002947,sell,40867,20.2,2477.1
20221201,000738,sell,29361,26.99,2377.5
20221201,002332,sell,88033,9.8,2588.85
20221201,600236,sell,147395,5.63,2490.22
20221201,688799,sell,34073,23.31,2382.51
20221201,600380,sell,71859,11.39,2454.81
20221201,600863,sell,262693,3.36,2650.37
20221201,002802,sell,81802,10.18,2499.33
20221201,688618,sell,26062,36.55,2858.08
20221201,002728,sell,128319,16.54,6366.51
20221201,600557,sell,46343,23.07,3207.98
20221201,603587,sell,70673,12.81,2715.94
20221201,600000,sell,138358,6.47,2684.67
20221201,603639,sell,37263,23.29,2603.67
20221201,300833,sell,14272,54.13,2317.47
20221201,002835,sell,70717,10.97,2326.42
20221201,300494,sell,96678,8.4,2437.23
20221201,002558,sell,91260,7.76,2125.21
20221201,601728,sell,10296,3.9,120.48
20221201,000408,buy,253,26.03,19.76
20221201,603599,buy,1939,18.82,109.45
20221201,603556,buy,1287,17.6,67.95
20221201,601328,buy,1422,3.9,16.65
20221201,601601,sell,4352,21.79,284.44
20221201,600325,sell,18377,9.72,536.02
20221201,000651,sell,1444,26.51,114.84
20221201,600123,buy,2644,9.26,73.42
20221201,601169,buy,309,3.61,3.34
20221201,601319,sell,1421,4.86,20.74
20221201,605377,sell,13048,11.37,445.14
20221201,600582,buy,216,4.75,3.08
20221201,601339,buy,2371,4.44,31.62
20221201,000517,buy,340522,2.6,2651.51
20221201,600050,sell,68347,4.33,887.43
20221201,601038,sell,888,11.53,30.71
20221201,002195,buy,19298,2.1,121.45
20221201,605368,buy,2108,7.48,47.28
20221201,600941,buy,13617,64.9,2651.4
20221201,002039,sell,319,13.25,12.68
20221201,600598,buy,465,12.76,17.81
20221201,601881,sell,1812,9.3,50.57
20221201,601318,buy,22840,38.7,2651.49
20221201,601900,sell,3901,7.36,86.15
20221201,603095,buy,5470,11.0,180.47
20221201,002818,buy,4484,9.43,126.8
20221201,603086,buy,8118,9.92,241.7
20221201,605259,buy,1266,16.44,62.46
20221201,600780,sell,683,6.78,13.9
20221201,300580,buy,1500,8.86,39.87
20221201,600373,buy,104323,8.47,2651.5
20221201,300360,buy,107,14.31,4.59
20221201,601985,buy,3784,5.87,66.58
20221201,603298,sell,2917,12.08,105.71
20221201,600060,sell,3194,12.29,117.73
20221201,300033,sell,1820,71.74,391.7
20221201,600566,buy,2853,26.98,230.9
20221201,603797,buy,1133,5.75,19.54
20221201,600398,buy,230340,3.84,2651.51
20221201,688318,buy,2392,32.02,229.81
20221201,603801,buy,49091,18.0,2651.46
20221201,601229,buy,559,4.8,8.05
20221201,688036,buy,17938,49.27,2651.39
20221201,600426,buy,29424,30.04,2651.48
20221201,002955,buy,4629,24.07,334.27
20221201,000932,buy,207328,4.26,2651.5
20221201,000663,buy,101125,8.74,2651.5
20221201,603699,sell,17028,9.85,503.15
20221201,002270,buy,7422,7.2,160.34
20221201,301004,buy,10325,20.5,635.11
20221201,688075,buy,12000,73.65,2651.4
20221201,000915,buy,1503,39.24,176.95
20221201,688303,buy,17977,49.16,2651.37
20221201,002938,buy,32390,27.29,2651.46
20221201,002871,sell,3444,10.37,107.12
20221201,600873,buy,103489,8.54,2651.51
20221201,688298,buy,10308,85.74,2651.33
20221201,002048,buy,65073,13.58,2651.48
20221201,002884,buy,67506,13.09,2651.48
20221201,603040,buy,2070,17.57,109.14
20221201,603889,sell,487,3.24,4.74
20221201,002986,buy,55875,15.82,2651.49
20221201,600694,buy,81003,10.91,2651.49
20221201,605196,buy,8386,7.35,184.88
20221201,603408,buy,87041,10.15,2651.5
20221201,688425,buy,226967,3.89,2651.51
20221201,002133,buy,241713,3.66,2651.5
20221201,000807,buy,87356,10.12,2651.49
20221201,002432,buy,16344,54.08,2651.5
20221201,300856,buy,5800,17.6,306.32
20221201,600452,buy,108417,8.15,2651.5
