date,code,direction,qty,price,cost
20170801,600037,buy,7081,13.16,279.56
20170801,601088,buy,9781,3.87,113.56
20170801,600867,buy,20787,12.33,768.91
20170801,002346,sell,807,26.88,65.08
20170801,300403,buy,31290,7.67,719.98
20170801,002492,buy,44816,7.86,1056.76
20170801,000301,buy,8804,4.3,113.57
20170801,000429,sell,53813,5.1,823.34
20170801,300193,buy,23879,5.75,411.91
20170801,600113,buy,7500,10.78,242.55
20170801,002516,buy,13289,4.18,166.64
20170801,002670,buy,4915,12.21,180.04
20170801,002049,buy,34007,16.36,1669.06
20170801,600012,buy,9816,10.31,303.61
20170801,300298,sell,29273,13.78,1210.15
20170801,600236,buy,17648,2.67,141.36
20170801,601985,sell,2937,6.64,58.51
20170801,002633,buy,20592,14.53,897.61
20170801,002273,sell,16183,11.96,580.65
20170801,600031,sell,46531,5.75,802.66
20170801,002553,buy,33250,9.33,930.67
20170801,300394,buy,107599,3.95,1275.05
20170801,300149,buy,1973,19.19,113.59
20170801,002039,sell,32182,9.93,958.7
20170801,601001,sell,254162,3.75,2859.32
20170801,002345,buy,2331,9.39,65.66
20170801,002695,sell,3181,21.76,207.66
20170801,300109,buy,1712,22.11,113.56
20170801,300475,buy,61720,6.88,1273.9
20170801,000014,buy,5897,13.48,238.47
20170801,601566,buy,15865,11.21,533.54
20170801,603058,buy,10223,19.27,590.99
20170801,603703,buy,6527,12.8,250.64
20170801,601717,buy,8950,4.23,113.58
20170801,002749,buy,32859,7.65,754.11
20170801,002635,buy,10489,34.27,1078.37
20170801,002555,buy,7187,19.13,412.46
20170801,002363,buy,31288,7.7,722.75
20170801,000902,sell,29486,8.03,710.32
20170801,002033,buy,310717,8.11,7559.74
20170801,000026,buy,37015,9.08,1008.29
20170801,601799,buy,71164,35.41,7559.75
20170801,002566,buy,264142,9.54,7559.74
20170801,000738,buy,133780,18.13,7276.29
20170901,000886,sell,502978,5.96,8993.25
20170901,002138,sell,160096,17.72,8510.7
20170901,002222,sell,217047,14.31,9317.83
20170901,002273,sell,210696,14.9,9418.11
20170901,002566,sell,264142,9.94,7876.71
20170901,600215,buy,5950,10.22,182.43
20170901,000422,buy,72039,5.68,1227.54
20170901,300195,buy,2763,14.23,117.95
20170901,600962,buy,227,14.07,9.58
20170901,603306,buy,6525,22.06,431.82
20170901,600177,buy,98510,3.66,1081.64
20170901,000426,sell,323,10.21,9.89
20170901,603005,sell,4391,10.09,132.92
20170901,002718,buy,3556,34.48,367.83
20170901,600106,buy,31744,3.63,345.69
20170901,300154,buy,13273,6.97,277.54
20170901,002287,buy,6589,26.76,528.96
20170901,002558,buy,2731,41.48,339.85
20170901,002818,sell,7481,16.32,366.27
20170901,300176,sell,26739,24.15,1937.24
20170901,600506,buy,22235,14.61,974.56
20170901,300363,sell,18152,12.82,698.13
20170901,002549,buy,11086,7.8,259.41
20170901,300450,sell,5336,20.88,334.25
20170901,300215,buy,26293,10.66,840.85
20170901,002582,buy,36091,9.88,1069.74
20170901,002038,buy,11005,16.18,534.18
20170901,002677,sell,23508,11.25,793.39
20170901,300035,buy,2566,8.58,66.05
20170901,002571,sell,21971,7.73,509.51
20170901,601688,buy,133188,19.89,7947.33
20170901,600371,buy,1653,7.95,39.42
20170901,300446,buy,12275,16.97,624.92
20170901,600703,buy,8959,18.47,496.42
20170901,002643,buy,2031,12.35,75.25
20170901,600736,buy,6679,6.88,137.85
20170901,300408,buy,13787,18.3,756.91
20170901,002148,sell,7984,12.66,303.23
20170901,000830,sell,134618,5.28,2132.35
20170901,603360,sell,26351,3.74,295.66
