grp,year,upgraded,fwd6
OTHER,2022,False,0.1322188449848025
OTHER,2022,True,-0.0885513153019637
OTHER,2022,False,-0.0472779369627507
OTHER,2022,True,-0.0811518324607331
OTHER,2022,True,-0.0574074074074073
OTHER,2022,False,-0.1332842415316641
TECH_OTHER,2022,True,0.4062765055131467
OTHER,2022,True,0.149579831932773
OTHER,2022,False,-0.0261669024045261
OTHER,2022,False,-0.1285612535612537
OTHER,2022,False,-0.1451239669421488
OTHER,2022,False,-0.0237099023709901
OTHER,2022,False,0.269136665501573
OTHER,2022,True,-0.0254777070063694
OTHER,2022,False,0.170264787794103
OTHER,2022,False,-0.0105172783859197
OTHER,2022,False,0.2253521126760562
TECH_OTHER,2022,True,0.0228245363766048
OTHER,2022,False,0.2087912087912089
OTHER,2022,False,0.0628140703517587
OTHER,2022,True,0.1676557863501482
TECH_OTHER,2022,True,0.0451189499589828
OTHER,2022,False,0.1158238172920065
OTHER,2022,True,0.0109653875870334
OTHER,2022,False,-0.0060851926977687
OTHER,2022,True,1.302479338842975
OTHER,2022,True,0.3614678899082568
OTHER,2022,True,0.2006446414182112
OTHER,2022,False,-0.056278578965881
OTHER,2022,True,-0.1559417566932833
OTHER,2022,True,0.4299287410926367
OTHER,2022,True,0.0910385334163923
OTHER,2022,False,0.3558232931726905
OTHER,2022,True,0.1849366144668156
OTHER,2022,False,0.0265486725663717
OTHER,2022,False,-0.0260586319218241
OTHER,2022,True,0.2927215189873418
OTHER,2022,False,0.0452425373134326
TECH_OTHER,2022,True,0.4911799761620978
OTHER,2022,False,-0.0549132947976879
AI_INFRA,2022,True,-0.0285884455032757
OTHER,2022,True,-0.0274223034734917
OTHER,2022,True,-0.0218023255813953
OTHER,2022,False,-0.2297279876240814
OTHER,2022,False,0.0323559150657228
OTHER,2022,False,0.0299277605779153
OTHER,2022,True,0.2984448715708543
AI_INFRA,2022,False,0.3362410785091199
OTHER,2022,True,-0.1124711316397228
OTHER,2022,True,0.0410447761194028
OTHER,2022,True,0.2620879120879122
OTHER,2022,True,0.06640625
OTHER,2022,False,-0.0584415584415585
OTHER,2022,False,0.0583613916947249
OTHER,2022,False,-0.0262172284644195
OTHER,2022,False,-0.0614334470989762
OTHER,2022,False,0.0238993710691823
OTHER,2022,True,0.0633397312859884
OTHER,2022,False,-0.005328596802842
TECH_OTHER,2022,False,-0.0504159940394883
TECH_OTHER,2022,True,0.5681047018904506
OTHER,2022,False,-0.1698762035763411
TECH_OTHER,2022,False,0.0169871794871794
OTHER,2022,False,-0.0423791821561336
OTHER,2022,True,0.1221674876847291
OTHER,2022,True,0.1476923076923078
TECH_OTHER,2022,True,0.027720207253886
AI_INFRA,2022,True,-0.0392875851231011
AI_INFRA,2022,True,-0.0273768043802886
OTHER,2022,True,0.1107427055702918
TECH_OTHER,2022,False,0.2007476635514018
AI_INFRA,2022,False,0.1561712846347607
OTHER,2022,True,-0.0461139896373057
OTHER,2022,False,-0.1852815461810072
OTHER,2022,True,0.0093768905021172
OTHER,2022,True,0.0847835787594823
AI_INFRA,2022,True,0.3874476987447699
OTHER,2022,True,0.0654429369513167
OTHER,2022,False,0.1161000641436817
OTHER,2022,True,0.1318181818181818
TECH_OTHER,2022,True,0.3597206053550641
OTHER,2022,True,0.3901956431901277
TECH_OTHER,2022,True,0.2346153846153846
OTHER,2022,False,0.0986247544204321
OTHER,2022,False,-0.0722370858201275
TECH_OTHER,2022,True,0.7045765027322406
TECH_OTHER,2022,False,-0.0329593267882187
OTHER,2022,True,0.1563876651982378
AI_INFRA,2022,False,0.0606343283582087
OTHER,2022,True,0.062361786819991
TECH_OTHER,2022,True,-0.0008977811978967
OTHER,2022,True,0.1785288270377734
OTHER,2022,True,0.0516528925619834
TECH_OTHER,2022,False,-0.2320550639134709
OTHER,2022,False,-0.0808068459657702
OTHER,2022,False,0.003491924923614
OTHER,2022,True,-0.1179282977509026
OTHER,2022,False,0.0440944881889764
OTHER,2022,True,-0.1154264972776769
OTHER,2022,True,0.2210587550901688
OTHER,2022,False,0.2083589428395822
OTHER,2022,False,-0.1971447994561522
OTHER,2022,True,0.0055190538764782
OTHER,2022,True,0.1024590163934426
OTHER,2022,True,0.5931344963421497
OTHER,2022,False,-0.1234817813765182
OTHER,2022,True,0.3802568622513218
OTHER,2022,False,-0.2148975221780361
OTHER,2022,False,-0.1112181030332208
OTHER,2022,False,0.1067089643174417
OTHER,2022,True,0.5659151700420328
OTHER,2022,True,0.1656346749226007
OTHER,2022,True,-0.0480326125487415
OTHER,2022,True,0.2638623326959848
OTHER,2022,True,0.1541143654114365
AI_INFRA,2022,True,-0.1292486583184258
OTHER,2022,False,-0.2507336159113138
OTHER,2022,False,0.1352985638699924
OTHER,2022,True,-0.0222334512379989
OTHER,2022,False,-0.0985185185185185
OTHER,2022,False,0.0774577954319761
OTHER,2022,False,0.0964769647696477
OTHER,2022,True,0.0328253223915591
OTHER,2022,False,0.0352335708630247
OTHER,2022,True,-0.0144654088050314
OTHER,2022,False,0.0024330900243307
OTHER,2022,False,0.1006551518761167
OTHER,2022,False,-0.2084490740740741
OTHER,2022,True,-0.112987012987013
OTHER,2022,False,0.0038616251005632
OTHER,2022,True,-0.0259842519685039
OTHER,2022,False,0.2373837981407702
OTHER,2022,False,0.0584170854271357
OTHER,2022,False,0.0872389791183294
OTHER,2022,False,-0.1587421383647799
OTHER,2022,False,-0.0489108096999589
OTHER,2022,False,-0.279054497701904
AI_INFRA,2022,False,-0.0382962094568191
OTHER,2022,False,-0.1381355932203389
OTHER,2022,False,0.0871857258718571
OTHER,2022,False,-0.160968660968661
OTHER,2022,False,-0.1378771225702928
TECH_OTHER,2022,False,0.2917569117084977
OTHER,2022,False,-0.1091829356471439
OTHER,2022,False,-0.0575221238938051
OTHER,2022,True,0.1368209255533199
TECH_OTHER,2022,False,-0.0503027480204937
OTHER,2022,True,0.2822807466121197
TECH_OTHER,2022,False,-0.1093103448275861
OTHER,2022,True,0.0573613766730403
OTHER,2022,False,0.1894604767879548
OTHER,2022,False,-0.1998375304630381
TECH_OTHER,2022,False,0.3951035291053522
OTHER,2022,False,-0.0696320931199334
OTHER,2022,False,-0.1419009370816599
OTHER,2022,False,-0.0482207323362556
OTHER,2022,True,0.0264550264550265
OTHER,2022,False,-0.0604361370716509
OTHER,2022,True,-0.072778166550035
OTHER,2022,True,-0.0341614906832298
OTHER,2022,False,0.0186601407158153
OTHER,2022,False,0.0957910014513787
OTHER,2022,False,0.0003137747097583
OTHER,2022,False,-0.1412903225806452
OTHER,2022,False,0.4187510352824251
OTHER,2022,False,-0.0107758620689655
OTHER,2022,False,-0.0407279029462739
TECH_OTHER,2022,False,0.0285714285714286
OTHER,2022,False,-0.179401375720394
OTHER,2022,False,-0.1029691391740881
OTHER,2022,False,-0.1651141127154167
OTHER,2022,False,0.406265664160401
OTHER,2022,True,0.0041493775933609
OTHER,2022,False,-0.0097402597402597
OTHER,2022,False,0.0722513089005234
OTHER,2022,True,0.108695652173913
OTHER,2022,False,-0.0407830342577488
OTHER,2022,True,0.0137457044673539
OTHER,2022,True,0.0418552036199095
OTHER,2022,False,-0.0712250712250712
OTHER,2022,True,-0.0603448275862068
OTHER,2022,True,0.1015801354401804
OTHER,2022,False,-0.1636636636636637
OTHER,2022,True,0.3625954198473282
OTHER,2022,True,0.0384047267355982
TECH_OTHER,2022,True,0.1574307304785893
OTHER,2022,False,0.0
OTHER,2022,False,0.2008230452674895
OTHER,2022,True,0.498860398860399
OTHER,2022,True,0.0919881305637981
TECH_OTHER,2022,True,0.1360123647604327
OTHER,2022,False,-0.0799180327868851
OTHER,2022,False,-0.007181328545781
OTHER,2022,True,-0.0030234315948601
OTHER,2022,True,0.6979345955249572
OTHER,2022,False,-0.0036101083032491
OTHER,2022,True,-0.0693842150910667
OTHER,2022,True,0.0955882352941177
OTHER,2022,True,-0.0267148014440434
OTHER,2022,True,0.0942184154175589
OTHER,2022,True,0.2426509887760555
OTHER,2022,True,0.1906934306569341
OTHER,2022,False,-0.0493827160493827
OTHER,2022,True,-0.0343511450381679
OTHER,2022,True,0.0
OTHER,2022,False,-0.0114613180515759
OTHER,2022,False,-0.060408713227038
OTHER,2022,False,-0.0435393258426967
OTHER,2022,True,0.0180288461538462
OTHER,2022,True,0.0348984771573603
OTHER,2022,True,0.1228813559322035
OTHER,2022,True,-0.0725694444444443
OTHER,2022,True,-0.1348571428571429
OTHER,2022,True,-0.2852128126371215
OTHER,2022,False,-0.0203892988565616
OTHER,2022,True,0.0379746835443037
TECH_OTHER,2022,False,-0.1582261155214891
OTHER,2022,True,0.2976034858387799
OTHER,2022,True,-0.0441839495040576
OTHER,2022,True,0.028099173553719
OTHER,2022,True,-0.0514575411913813
OTHER,2022,False,-0.0261096605744125
OTHER,2022,False,-0.0154149757233081
OTHER,2022,True,0.0254403131115459
OTHER,2022,True,0.0336225596529282
OTHER,2022,False,-0.1213640922768305
OTHER,2022,True,0.1347885402455662
OTHER,2022,True,0.0727699530516432
OTHER,2022,False,-0.0113207547169811
OTHER,2022,False,0.0404040404040404
OTHER,2022,True,0.0246815286624204
OTHER,2022,True,0.1672727272727272
TECH_OTHER,2022,True,0.3371517833897421
OTHER,2022,False,0.0038659793814432
OTHER,2022,False,-0.0485175202156333
OTHER,2022,True,0.28948392865045
OTHER,2022,False,-0.0536480686695278
OTHER,2022,True,-0.0566666666666667
OTHER,2022,True,0.0452830188679245
OTHER,2022,False,-0.0395634379263301
OTHER,2022,False,-0.1468401486988847
OTHER,2022,False,0.0470655793763952
TECH_OTHER,2022,False,0.3518429705030816
OTHER,2022,False,-0.090702947845805
OTHER,2022,False,-0.11660777385159
OTHER,2022,True,0.0872913992297819
OTHER,2022,True,0.5490654205607479
OTHER,2022,True,0.0339547270306257
OTHER,2022,False,-0.0739219712525667
OTHER,2022,True,0.0854309687261631
OTHER,2022,True,0.1094339622641509
OTHER,2022,False,-0.1454017424975798
OTHER,2022,True,0.2189349112426035
OTHER,2022,False,0.0397978521794062
OTHER,2022,False,0.4291539245667686
OTHER,2022,False,-0.1281618887015178
OTHER,2022,True,0.0505263157894737
OTHER,2022,False,0.1109467455621302
OTHER,2022,True,0.0918367346938775
OTHER,2022,True,0.0135135135135133
OTHER,2022,True,0.0844277673545967
OTHER,2022,True,-0.0036101083032491
OTHER,2022,False,0.0649651972157772
OTHER,2022,False,0.1135057471264369
OTHER,2022,False,0.2236598890942698
OTHER,2022,True,0.097984496124031
OTHER,2022,True,0.0222717149220488
OTHER,2022,True,-0.0046296296296296
OTHER,2022,False,-0.1094674556213017
OTHER,2022,True,-0.2244210526315788
OTHER,2022,True,-0.0161538461538461
OTHER,2022,False,-0.0616776315789473
TECH_OTHER,2022,True,0.7436027298623764
OTHER,2022,True,0.0406976744186047
OTHER,2022,True,0.0572450805008943
OTHER,2022,False,-0.0588996763754045
OTHER,2022,False,-0.0896057347670251
OTHER,2022,True,-0.0627864665778713
OTHER,2022,False,0.0598179453836151
OTHER,2022,True,-0.0111287758346581
OTHER,2022,True,0.2078713968957872
OTHER,2022,False,-0.1582577132486388
OTHER,2022,False,0.1396011396011394
OTHER,2022,True,0.21875
OTHER,2022,True,-0.024016351558508
OTHER,2022,True,-0.005790387955993
TECH_OTHER,2022,True,0.7779632721202001
OTHER,2022,True,0.1924603174603174
OTHER,2022,False,-0.0909090909090909
OTHER,2022,True,0.0829447852760736
OTHER,2022,False,-0.0703005603667855
OTHER,2022,False,-0.2070892978868439
OTHER,2022,True,0.0671321295527773
OTHER,2022,True,0.1142410015649453
OTHER,2022,False,-0.0337078651685394
OTHER,2022,False,0.0272061388210673
OTHER,2022,True,0.0136861313868612
OTHER,2022,True,0.3470690655832851
OTHER,2022,False,0.2732412060301508
OTHER,2022,True,0.0065487884741324
OTHER,2022,False,0.105192178017532
OTHER,2022,False,-0.1203791469194313
OTHER,2022,False,0.2076843198338525
TECH_OTHER,2022,True,0.1104463874827428
OTHER,2022,False,-0.0683387858960378
OTHER,2022,True,0.009515570934256
OTHER,2022,False,0.0359133126934985
OTHER,2022,True,-0.0447863247863247
OTHER,2022,False,0.0275162925416365
OTHER,2022,False,-0.2135102533172497
OTHER,2022,True,0.0837950138504155
OTHER,2022,False,0.1014492753623188
OTHER,2022,False,-0.2101881597062873
OTHER,2022,True,0.0386571719226855
OTHER,2022,False,0.4412827461607949
OTHER,2022,True,0.0717131474103585
OTHER,2022,True,0.3566093695031762
OTHER,2022,True,-0.0541324311261478
OTHER,2022,True,0.1306157424409351
OTHER,2022,True,0.0018691588785046
OTHER,2022,True,0.3597999999999999
OTHER,2022,True,0.072
OTHER,2022,False,0.0838418079096043
OTHER,2022,True,-0.0636451301832209
OTHER,2022,True,0.2422535211267604
OTHER,2022,True,0.2322551662174303
OTHER,2022,False,-0.1650053279610642
OTHER,2022,False,0.218679330619629
OTHER,2022,False,-0.1054004992058088
OTHER,2022,True,0.3670520231213872
OTHER,2022,False,0.0493827160493827
OTHER,2022,False,-0.1540074557315935
OTHER,2022,True,-0.0362838915470494
OTHER,2022,True,0.6736292428198432
AI_INFRA,2022,True,-0.0748118636564851
TECH_OTHER,2022,False,0.0522243713733074
OTHER,2022,False,-0.0233297985153764
OTHER,2022,False,-0.0371951219512196
OTHER,2022,False,-0.0768687969846484
OTHER,2022,False,0.024408883364388
OTHER,2022,False,0.3103448275862068
TECH_OTHER,2022,False,-0.2135401424251293
OTHER,2022,True,0.0248041775456919
OTHER,2022,True,0.1944739638682253
OTHER,2022,False,-0.0849812934259754
OTHER,2022,False,0.0965478529329215
OTHER,2022,True,-0.0382513661202186
OTHER,2022,False,0.9289520426287744
TECH_OTHER,2022,False,-0.1267871815940838
OTHER,2022,True,0.3734589278293394
TECH_OTHER,2022,True,0.3553329994992489
OTHER,2022,False,-0.2118712871287129
TECH_OTHER,2022,True,0.2215105020110233
OTHER,2022,False,-0.0435226113566813
TECH_OTHER,2022,False,-0.0216738279022016
OTHER,2022,False,-0.1614138438880707
OTHER,2022,False,0.2166211976505354
TECH_OTHER,2022,True,-0.0816951147733959
TECH_OTHER,2022,True,0.3458823529411763
AI_INFRA,2022,False,-0.110065851364064
TECH_OTHER,2022,True,0.5738943392266933
OTHER,2022,True,0.1540236124304519
TECH_OTHER,2022,True,-0.0161864309493742
OTHER,2022,False,-0.2064421669106881
OTHER,2022,True,0.1140583554376657
AI_INFRA,2022,False,0.0651289009497964
OTHER,2022,False,0.0368906455862976
OTHER,2022,False,-0.138731596828992
TECH_OTHER,2022,False,0.1615000000000002
OTHER,2022,False,-0.0753199268738573
AI_INFRA,2022,False,-0.0896992481203008
OTHER,2022,False,0.1862742088947546
TECH_OTHER,2022,False,0.5399022801302933
OTHER,2022,True,-0.159825468648998
TECH_OTHER,2022,True,0.0658273926892158
OTHER,2022,True,0.1611263199061399
TECH_OTHER,2022,True,0.1922552003501476
TECH_OTHER,2022,False,-0.2437516104096883
TECH_OTHER,2022,False,-0.1139739713421846
OTHER,2022,False,-0.138602520045819
TECH_OTHER,2022,False,-0.1110416666666666
TECH_OTHER,2022,False,-0.1218127157332145
OTHER,2022,False,0.0537549407114625
TECH_OTHER,2022,False,-0.1154411764705881
OTHER,2022,False,0.0595898673100119
OTHER,2022,False,0.0271398747390396
OTHER,2022,True,-0.1252047315741583
OTHER,2022,True,0.2576451469936474
TECH_OTHER,2022,True,0.163147792706334
TECH_OTHER,2022,False,-0.0068248293792655
OTHER,2022,False,0.1845780206435943
OTHER,2022,False,-0.3133302511943289
OTHER,2022,False,-0.0783919597989949
OTHER,2022,False,-0.1962180459904284
OTHER,2022,False,-0.09938553872535
OTHER,2022,True,0.3998370229526007
TECH_OTHER,2022,True,0.06704456606724
OTHER,2022,False,-0.1975308641975308
OTHER,2022,True,0.2294264339152121
TECH_OTHER,2022,True,-0.1785720085727017
TECH_OTHER,2022,True,0.0390625
OTHER,2022,True,0.0476907630522087
OTHER,2022,False,0.0781044317683195
TECH_OTHER,2022,False,-0.0502547476408301
OTHER,2022,False,-0.0647058823529411
OTHER,2022,False,-0.0643168604651162
OTHER,2022,False,0.3835711799512704
OTHER,2022,False,-0.0899006622516556
OTHER,2022,True,0.680243161094225
TECH_OTHER,2022,False,0.0429378531073447
OTHER,2022,True,1.0965468639887246
OTHER,2022,False,-0.1147480007439093
OTHER,2022,False,-0.3467754840774524
TECH_OTHER,2022,True,-0.0547381327728149
TECH_OTHER,2022,True,0.0605757196495617
OTHER,2022,False,-0.2163551401869159
OTHER,2023,False,-0.2068965517241379
OTHER,2023,True,-0.097102507277508
TECH_OTHER,2023,True,0.3900709219858158
OTHER,2023,True,-0.0856640857367769
OTHER,2023,False,-0.0942249240121581
OTHER,2023,True,0.8207102277195233
OTHER,2023,True,-0.0044353792776389
OTHER,2023,True,-0.0084599290457563
OTHER,2023,True,-0.0297969254127917
OTHER,2023,False,-0.0478170478170477
OTHER,2023,True,-0.1306111224036067
OTHER,2023,False,-0.1856810287024063
OTHER,2023,False,0.2682481751824817
OTHER,2023,True,0.3401442307692308
OTHER,2023,False,0.0624851393631287
OTHER,2023,True,0.0124069478908188
OTHER,2023,False,-0.1732921093425028
OTHER,2023,False,-0.2474330077635863
OTHER,2023,False,0.0971962616822428
OTHER,2023,False,-0.1666666666666667
OTHER,2023,True,0.172560536344299
OTHER,2023,False,-0.2847946725860155
OTHER,2023,True,0.0883233532934131
OTHER,2023,True,0.1176259435757254
OTHER,2023,False,-0.1359613837489943
OTHER,2023,False,0.0851844518404134
OTHER,2023,True,0.2159863945578233
OTHER,2023,False,-0.0390358178796136
OTHER,2023,True,0.0570775659438529
OTHER,2023,True,0.0870588235294118
OTHER,2023,False,-0.1423865300146413
OTHER,2023,True,-0.0013842515634121
OTHER,2023,True,-0.0960768379704852
OTHER,2023,True,-0.0272536687631027
OTHER,2023,False,-0.065040650406504
OTHER,2023,False,-0.1049382716049384
OTHER,2023,False,-0.0545158665581774
OTHER,2023,True,0.0427710843373492
TECH_OTHER,2023,True,0.4201930215293243
OTHER,2023,False,-0.1325961936214945
OTHER,2023,True,0.0300321912085381
OTHER,2023,False,-0.0915923076486784
OTHER,2023,False,-0.1435117303327643
OTHER,2023,False,-0.2368421052631579
OTHER,2023,False,0.0829783537609532
OTHER,2023,False,0.0967729568090476
OTHER,2023,False,-0.1936864280384523
OTHER,2023,False,-0.106520901283447
OTHER,2023,False,0.0143406785589366
OTHER,2023,False,-0.0409777924620188
OTHER,2023,False,0.0228968341612549
OTHER,2023,False,-0.0767437806386822
OTHER,2023,False,-0.202247191011236
OTHER,2023,False,-0.1891373801916933
TECH_OTHER,2023,True,0.0730101790879578
OTHER,2023,False,0.0231325456891098
OTHER,2023,True,0.1017829197107744
OTHER,2023,False,-0.0939952519739324
OTHER,2023,False,-0.105979032407514
OTHER,2023,False,-0.0395773543297628
OTHER,2023,False,-0.1480483229882407
OTHER,2023,False,0.0558490566037737
OTHER,2023,False,-0.0354097087413666
OTHER,2023,True,-0.2656471990777629
OTHER,2023,True,0.263709238933588
TECH_OTHER,2023,False,-0.2507788161993769
OTHER,2023,True,0.1839873357220767
OTHER,2023,False,0.1256873421617905
TECH_OTHER,2023,False,-0.3033599046412873
OTHER,2023,True,0.4140873937943192
OTHER,2023,True,-0.0387767731094428
OTHER,2023,False,-0.0005930451288879
OTHER,2023,False,0.0398986387060456
OTHER,2023,True,-0.0718803116238807
OTHER,2023,False,-0.0584837545126354
TECH_OTHER,2023,False,0.0833390135479774
OTHER,2023,False,-0.1477733690473577
OTHER,2023,True,0.0012427960638576
OTHER,2023,False,-0.3220290865685092
TECH_OTHER,2023,False,0.3990385295583905
OTHER,2023,False,-0.2531055900621118
TECH_OTHER,2023,False,0.0736475598018919
OTHER,2023,True,0.0995850622406639
OTHER,2023,True,0.0709934565918153
OTHER,2023,True,0.3369731466538428
OTHER,2023,True,0.3114754098360655
OTHER,2023,False,0.046560897264736
OTHER,2023,False,-0.2961093058178502
OTHER,2023,True,0.21848339710854
OTHER,2023,True,0.5278321833961186
OTHER,2023,True,0.3241525423728812
OTHER,2023,False,-0.1023596413727092
OTHER,2023,False,-0.0974025974025976
OTHER,2023,True,0.28515625
OTHER,2023,True,-0.0643950652714618
OTHER,2023,True,0.3242787771200093
OTHER,2023,True,-0.0862388511246164
OTHER,2023,False,0.1023657655457455
OTHER,2023,True,0.0947320851463457
TECH_OTHER,2023,False,-0.1086346997259691
OTHER,2023,False,-0.1396301718667768
OTHER,2023,True,-0.0008867845527957
OTHER,2023,False,-0.2228720140158731
OTHER,2023,True,-0.053335467404963
OTHER,2023,True,1.0662824207492796
OTHER,2023,True,0.3879333570221446
OTHER,2023,False,-0.0252569555920129
OTHER,2023,False,-0.2917431192660551
OTHER,2023,True,0.7235003264960507
OTHER,2023,False,-0.1047950234547413
OTHER,2023,True,1.0375001935086892
OTHER,2023,False,-0.1936685288640596
OTHER,2023,False,-0.0011149073449057
OTHER,2023,True,0.2608596785085748
AI_INFRA,2023,True,0.1025441028692155
OTHER,2023,True,0.280880421876265
OTHER,2023,False,-0.1058823529411765
TECH_OTHER,2023,True,0.3314082612473661
OTHER,2023,True,-0.0253252964269814
OTHER,2023,False,0.0206718346253229
OTHER,2023,True,0.2661674608577262
OTHER,2023,False,0.1559976472237978
OTHER,2023,True,-0.1127740303541315
OTHER,2023,True,0.3341433778857836
OTHER,2023,True,0.0138801175174236
OTHER,2023,True,-0.0956097560975609
OTHER,2023,False,-0.0795600307949788
OTHER,2023,True,0.198778559211507
OTHER,2023,True,0.3048789927184587
OTHER,2023,False,-0.2130919220055709
OTHER,2023,True,0.0730164269375106
OTHER,2023,False,-0.0186038468869751
AI_INFRA,2023,False,0.2434280624166014
OTHER,2023,False,0.0436213991769547
TECH_OTHER,2023,False,1.098051956627137
OTHER,2023,False,0.1086513190441524
TECH_OTHER,2023,False,0.18598909425026
OTHER,2023,False,0.7725806329497773
OTHER,2023,True,0.1778611181453397
OTHER,2023,False,0.0259954426858137
TECH_OTHER,2023,True,0.0435239639051501
AI_INFRA,2023,False,0.4111592162077881
OTHER,2023,True,0.2116256173111077
OTHER,2023,False,-0.15829630894332
OTHER,2023,True,-0.0517241379310344
AI_INFRA,2023,False,-0.0339492565726009
OTHER,2023,False,-0.0698622130216615
OTHER,2023,True,0.1301343433612725
TECH_OTHER,2023,True,0.0644151820144998
OTHER,2023,False,-0.1105666804764353
TECH_OTHER,2023,True,0.3684480986639258
OTHER,2023,True,0.0704182194830762
OTHER,2023,False,-0.1257122355803158
OTHER,2023,False,0.0690046824612458
OTHER,2023,False,-0.1076465381624384
OTHER,2023,False,-0.2392996108949417
OTHER,2023,True,-0.0019808118707485
OTHER,2023,False,0.014162077104642
OTHER,2023,False,-0.064652647254046
AI_INFRA,2023,True,1.2766490407920936
OTHER,2023,True,0.1064356435643563
OTHER,2023,False,-0.1003483895417044
OTHER,2023,False,-0.1875486381322956
OTHER,2023,True,0.1445078208170964
OTHER,2023,True,0.1302910727591657
OTHER,2023,False,0.0294185906696828
TECH_OTHER,2023,True,0.2276362031448622
OTHER,2023,False,-0.2123363846905467
OTHER,2023,False,-0.1865505790426359
TECH_OTHER,2023,False,0.09304932735426
OTHER,2023,True,0.0064028938079385
TECH_OTHER,2023,True,-0.0072228137245584
OTHER,2023,False,-0.0442930153321975
AI_INFRA,2023,True,0.5699205345012421
OTHER,2023,True,0.1120754476153504
OTHER,2023,True,-0.0689655172413793
OTHER,2023,True,0.2302067139224819
OTHER,2023,False,-0.1716049382716048
TECH_OTHER,2023,True,0.1513990834110856
OTHER,2023,True,0.1091503267973856
TECH_OTHER,2023,True,3.027989046046889
OTHER,2023,True,-0.1329766972650693
OTHER,2023,False,-0.1916622542003603
TECH_OTHER,2023,False,0.3620457604306863
OTHER,2023,False,-0.0450910195749839
OTHER,2023,False,0.0858576895961673
OTHER,2023,False,-0.1095675601781724
OTHER,2023,True,0.0313306340002625
TECH_OTHER,2023,False,-0.2442366565719068
OTHER,2023,False,-0.0385208012326656
OTHER,2023,True,0.3102146392511866
OTHER,2023,True,-0.029657794676806
OTHER,2023,False,0.1492876787409607
OTHER,2023,False,0.010035937564415
OTHER,2023,False,-0.2436296014029798
OTHER,2023,False,0.1220889806042
TECH_OTHER,2023,False,0.4025951096685383
TECH_OTHER,2023,False,-0.2440230832646331
TECH_OTHER,2023,True,2.501650165016502
OTHER,2023,False,-0.1080133796414903
TECH_OTHER,2023,True,0.1272198963384343
OTHER,2023,False,-0.191090251807001
TECH_OTHER,2023,True,-0.1797621022854532
AI_INFRA,2023,True,0.4400946103465879
OTHER,2023,False,-0.086767603275201
OTHER,2023,False,-0.1937253719537801
OTHER,2023,True,0.8757102920039046
AI_INFRA,2023,False,-0.137358319766972
OTHER,2023,False,-0.1992239537621589
OTHER,2023,False,0.058710033076075
TECH_OTHER,2023,False,0.3168800105512441
TECH_OTHER,2023,True,-0.1639916259595254
OTHER,2023,False,0.0263441631437646
OTHER,2023,False,0.0496595915098116
TECH_OTHER,2023,True,0.2065967392547754
AI_INFRA,2023,False,0.1343078464558296
OTHER,2023,False,-0.3717863331101779
TECH_OTHER,2023,False,-0.0423825887743414
OTHER,2023,True,-0.021975329179447
OTHER,2023,True,0.0199679693653309
OTHER,2023,False,-0.4061966870287822
TECH_OTHER,2023,False,-0.2588159567321751
OTHER,2023,False,0.0237578559203646
OTHER,2023,False,-0.2291137428503644
OTHER,2023,True,0.59952523458389
OTHER,2023,False,-0.1697895648097002
OTHER,2023,False,0.187574803474366
OTHER,2023,False,-0.2348377929856722
OTHER,2023,False,-0.128103277060576
OTHER,2023,False,-0.2472652290022693
OTHER,2023,False,0.0675129832660128
OTHER,2023,False,0.2204873009866161
OTHER,2023,False,0.1374039034083551
TECH_OTHER,2023,False,0.3116482944310241
OTHER,2023,False,-0.3672014255622781
OTHER,2023,False,0.1923411215036909
OTHER,2023,True,0.0827624732425518
OTHER,2023,False,0.2082606462334233
OTHER,2023,False,-0.0636541729110776
OTHER,2023,False,-0.0281301282503603
OTHER,2023,True,0.2236206825704003
OTHER,2023,True,-0.0816345876825723
OTHER,2023,True,1.177189702768518
OTHER,2023,False,-0.3369759614237352
OTHER,2023,True,0.2072762087123023
OTHER,2023,False,-0.1334262193884647
OTHER,2023,True,-0.1614890099633054
OTHER,2023,False,-0.177011095700416
OTHER,2023,True,0.3191371215436762
OTHER,2023,True,-0.0414491417210339
OTHER,2023,False,-0.1611263167523029
OTHER,2023,True,0.2603837297472695
OTHER,2023,False,-0.0608964014483953
OTHER,2023,True,-0.0521356187512475
OTHER,2023,False,0.0511896322668099
TECH_OTHER,2023,False,0.2126353593578425
TECH_OTHER,2023,False,0.7650862062255745
OTHER,2023,True,0.0973997938331627
OTHER,2023,False,0.1253886010362694
OTHER,2023,False,0.0210584607180244
TECH_OTHER,2023,False,0.011169900058789
TECH_OTHER,2023,True,2.2371991247264766
TECH_OTHER,2023,True,0.909925742558812
OTHER,2023,False,0.2082954450851524
OTHER,2023,False,-0.1939265808187583
TECH_OTHER,2023,False,7.680437145388527
OTHER,2023,True,-0.0504269188824884
OTHER,2023,True,-0.1387991985241546
OTHER,2023,False,-0.0895771615860367
OTHER,2023,False,0.2015349630471858
OTHER,2023,False,0.0005669072791301
OTHER,2023,False,-0.0874082060985086
OTHER,2023,True,0.4082011715959424
OTHER,2023,True,0.0294210826725804
OTHER,2023,False,-0.0123922990063641
OTHER,2023,False,0.2415137796231599
OTHER,2023,False,-0.1319148936170213
TECH_OTHER,2023,False,0.2933676499847435
TECH_OTHER,2023,False,0.6928832784589756
OTHER,2023,False,-0.2565742714996446
OTHER,2023,False,-0.0111508129146677
TECH_OTHER,2023,False,0.1045604782108446
OTHER,2023,True,0.0556036067266347
OTHER,2023,False,-0.1542805673636766
