ret_252d,amt_ratio,peak_dist,code,day,fwd6,discovery,year,cat
0.4886346099129415,1.1772453426375433,-0.24238875878220134,600025,20220104,0.1326076636529116,0.75,2022,OTHER
0.6770539018446557,0.8689089474488995,-0.13603473227206941,000848,20220104,-0.1926298157453937,0.6666666666666666,2022,OTHER
0.23787044779548827,0.9096312292154782,-0.33316953316953324,300503,20220104,-0.1245394252026529,1.0,2022,TRUE_IGNORED
0.21550120297121622,1.1792262031684564,-0.08404099560761347,002287,20220104,-0.1841432225063939,1.0,2022,OTHER
-0.10640946685621877,0.8683318417955287,-0.11562174039378348,000783,20220104,-0.2248677248677247,0.6666666666666666,2022,TRUE_IGNORED
0.01992128464193943,0.6931645144513374,-0.2315064429336956,300747,20220104,-0.3648964595858384,0.8333333333333334,2022,TRUE_IGNORED
-0.0949306315590901,0.8533476458060891,-0.23472505091649687,600848,20220104,-0.0852072402585515,0.5,2022,TRUE_IGNORED
-0.22366150851811906,0.7509356637450066,-0.28237070262700936,000333,20220104,-0.1951100557451598,0.6666666666666666,2022,TRUE_IGNORED
-0.2749395773452815,0.4553302613060264,-0.2758824387531551,002194,20220104,-0.0736225036318326,0.6666666666666666,2022,TRUE_IGNORED
0.20094951340969058,1.897672920463009,-0.023017902813299185,601616,20220104,-0.1544502617801046,0.5,2022,OTHER
-0.040859714737233044,0.7405602566309072,-0.1359727910419959,603167,20220104,-0.0962005922072259,0.3333333333333333,2022,TRUE_IGNORED
0.45528028123068975,0.7969814990927319,-0.3362068965517241,601666,20220104,0.6652894657933366,0.8333333333333334,2022,TRUE_IGNORED
0.46523607621916696,1.2292146178397227,-0.16870216577104713,603456,20220104,-0.015279138099902,0.6666666666666666,2022,OTHER
-0.2766660601301387,0.5872754444933383,-0.409328912271153,300357,20220104,-0.0829121844470825,0.8333333333333334,2022,TRUE_IGNORED
-0.34665772757131164,0.7605223224275671,-0.4627471383975027,300816,20220104,-0.4131319000581057,0.3333333333333333,2022,TRUE_IGNORED
-0.6515849077758143,0.1856982650303914,-0.6515849077758143,300940,20220104,0.0522833597275917,0.3333333333333333,2022,TRUE_IGNORED
2.0815729036469848,0.6726545575965618,-0.5515009746588695,688699,20220104,-0.3720073186689332,1.0,2022,HIGH_ATTN_DROP
-0.3299111621873636,0.7533875363531896,-0.3659712543979279,300875,20220104,-0.242729680429318,0.5,2022,TRUE_IGNORED
0.1035464619670119,0.7019701617177402,-0.401213171577123,002110,20220104,-0.0067605734369349,0.6666666666666666,2022,TRUE_IGNORED
-0.36978979831360226,0.9195191615752891,-0.42474436354044587,300832,20220104,0.021153619279806,0.5,2022,TRUE_IGNORED
0.05270858310744275,0.4635432393157695,-0.34549450549450555,300563,20220104,-0.1836437411617894,0.5,2022,TRUE_IGNORED
-0.07884603544413216,0.9049614012993703,-0.11338448422847414,300867,20220104,-0.281662625613461,0.3333333333333333,2022,TRUE_IGNORED
-0.08400666140634194,0.6449333794858648,-0.29575259346251714,688001,20220104,-0.2342968315730962,0.5,2022,TRUE_IGNORED
0.24105001385153724,1.3072383191200347,-0.1594095940959409,300441,20220104,-0.3880847457457328,1.0,2022,OTHER
1.3525056947608198,1.138408341350386,-0.3843517138599106,300772,20220104,-0.041502459165911,0.6666666666666666,2022,HIGH_ATTN_DROP
-0.027838551691276137,0.8258137562279145,-0.2509003601440576,000789,20220104,-0.0519520077824172,0.5,2022,TRUE_IGNORED
-0.11076388969504036,0.6026632491006606,-0.2756710299379299,601577,20220104,0.0012706480304953,0.5,2022,TRUE_IGNORED
-0.11258982972863973,0.546855304356766,-0.15412186379928317,002237,20220104,-0.1667036168743733,0.75,2022,TRUE_IGNORED
-0.23959183673469386,0.9077910771934442,-0.23959183673469386,300238,20220104,-0.2270531400966182,0.8333333333333334,2022,TRUE_IGNORED
0.6725440806045337,2.117010300948446,-0.23414071510957324,000912,20220104,-0.1972891566265059,0.8333333333333334,2022,OTHER
0.15423074714730256,3.395530110335808,-0.19279999999999997,603701,20220104,-0.1400541142707687,0.5,2022,OTHER
0.12055837563451788,1.1842714832565004,-0.15704057279236272,302132,20220104,-0.3437146092865232,,2022,OTHER
0.30793650793650795,2.6256861809241037,-0.18213399503722083,603777,20220104,-0.1498786407766991,1.0,2022,OTHER
-0.003910979039524198,0.5763428147369928,-0.30131826741996226,300685,20220104,-0.2029263119269846,0.6666666666666666,2022,TRUE_IGNORED
0.21366906474820135,1.8052475070140865,0.0,300585,20220104,0.0610551274451691,1.0,2022,OTHER
-0.20478723404255317,0.49123938273998397,-0.2225689027561102,600988,20220104,0.051505016722408,0.5,2022,TRUE_IGNORED
0.9454545454545453,0.9651443139789635,-0.1457085828343313,000629,20220104,-0.0233644859813085,0.6666666666666666,2022,OTHER
1.6006932062688906,0.8388997948793625,-0.23712765957446813,688308,20220104,-0.0580732814028046,0.6666666666666666,2022,HIGH_ATTN_DROP
0.2789373814041747,0.8216257333462651,-0.19087635054021612,300141,20220104,-0.2959745831021745,0.5,2022,TRUE_IGNORED
-0.2904312631822842,0.7952058410298763,-0.41745282718051735,300454,20220104,-0.4635757546310408,0.8333333333333334,2022,TRUE_IGNORED
0.6241610738255032,0.810295383987333,-0.31004989308624376,002248,20220104,-0.168388429752066,0.5,2022,OTHER
-0.1005045804722815,0.8754688299274358,-0.19021489491985977,002084,20220104,-0.2180927041030668,0.8333333333333334,2022,TRUE_IGNORED
0.8374485596707817,2.0030122723559605,-0.12450980392156863,000862,20220104,-0.2015677491601343,0.5,2022,OTHER
0.9568965517241377,1.2244509342652665,-0.24207011686143587,300079,20220104,-0.4339475406020096,0.8333333333333334,2022,OTHER
0.3849737130974922,1.8550564234895481,0.0,601928,20220104,-0.1265206812652068,1.0,2022,OTHER
-0.17720192144731206,1.143505744360527,-0.17720192144731206,603039,20220104,-0.4762177650429799,1.0,2022,OTHER
-0.06279012457692812,1.9259072037128744,-0.0710112638350252,600831,20220104,-0.079113924050633,0.5,2022,OTHER
0.7703523693803163,1.0870830018171211,-0.24350986500519212,300049,20220104,-0.1619766643788608,1.0,2022,OTHER
-0.1322033898305085,0.9848321666987745,-0.2183206106870229,300180,20220104,-0.23046875,0.25,2022,TRUE_IGNORED
0.020408163265306145,1.3565051016301228,-0.06743185078909608,000593,20220104,-0.1261538461538461,0.8333333333333334,2022,OTHER
-0.38546151209823176,0.4919312255053149,-0.4622609585950255,688063,20220104,0.7356415257910709,0.6666666666666666,2022,TRUE_IGNORED
-0.041988950276243164,1.2854749001835124,-0.10894141829393633,600359,20220104,-0.0196078431372549,0.6666666666666666,2022,OTHER
1.3103354968221805,1.4352192360697613,-0.45007451564828604,603396,20220104,-0.2124461427434224,0.8333333333333334,2022,HIGH_ATTN_DROP
-0.02183406113537112,1.298665514200297,-0.1368015414258189,300067,20220104,-0.2098214285714286,0.5,2022,OTHER
0.7852736931183599,0.44013630536731424,-0.34777651083238315,000949,20220104,-0.3399540775483693,0.5,2022,OTHER
0.4889924419571925,1.032906320783017,-0.14163965110703025,002536,20220104,-0.2432311812918222,0.75,2022,OTHER
-0.3009064924615702,0.7667883540622211,-0.34901667485636156,300908,20220104,-0.3266573760085673,0.6666666666666666,2022,TRUE_IGNORED
0.23941090782386354,0.21691232554971335,-0.5116171003717472,603667,20220505,0.5559998624510554,0.5,2022,TRUE_IGNORED
-0.2782886715597248,0.39438328758953545,-0.5072115384615385,000650,20220505,0.0515559679007238,0.75,2022,TRUE_IGNORED
-0.08652751423149907,0.3942050518155535,-0.6738482384823848,300443,20220505,0.9185708350643956,0.3333333333333333,2022,TRUE_IGNORED
-0.07577272119764766,0.7563948586013394,-0.4323922734026746,600310,20220505,-0.0690345375105171,0.6666666666666666,2022,TRUE_IGNORED
-0.44164187525891563,0.3116479782034744,-0.5974150311153663,603988,20220505,0.2317515232413818,0.5,2022,TRUE_IGNORED
-0.40708008494728887,0.5452268571796233,-0.500125786163522,603039,20220505,0.3171620631389218,1.0,2022,TRUE_IGNORED
-0.2320441988950277,0.47145950208178344,-0.4,000690,20220505,0.3134588267651146,0.5,2022,TRUE_IGNORED
-0.07317073170731703,0.1658234798661834,-0.5271111111111111,300727,20220505,0.2710313472200025,0.6666666666666666,2022,TRUE_IGNORED
-0.5620048022172585,0.253916409894893,-0.6686315789473685,688686,20220505,0.249137196659551,0.5,2022,TRUE_IGNORED
-0.2864401397268974,0.8538391247167875,-0.3447069116360455,601021,20220505,0.1882510013351135,0.5,2022,TRUE_IGNORED
0.10210803689064551,1.0804959425589105,-0.3701054216867471,600129,20220505,0.9366407650926484,1.0,2022,OTHER
-0.1484262661767055,0.5924490094408339,-0.4673196082350589,300726,20220505,-0.1238090098222085,1.0,2022,TRUE_IGNORED
-0.48689640253455135,0.20354201885406525,-0.5950570580414069,002636,20220505,0.0362094045664196,0.8333333333333334,2022,TRUE_IGNORED
-0.6063454759106934,0.2433329255911912,-0.6212977617002036,688345,20220505,0.6734666367501481,0.6666666666666666,2022,TRUE_IGNORED
-0.3483663138518178,1.2011294004446127,-0.5548569632191136,001202,20220505,0.0929187995161824,0.5,2022,OTHER
-0.040414285743123446,0.41318681446278305,-0.4577213179833267,002048,20220505,0.0816228053893732,0.8333333333333334,2022,TRUE_IGNORED
-0.479228610290215,0.7996832086622363,-0.5207809731436992,002022,20220505,0.3823380254034314,1.0,2022,TRUE_IGNORED
-0.3180621379673513,1.6417239452356758,-0.41508581752484186,300972,20220505,-0.0621704410776609,0.5,2022,OTHER
-0.034354035911720815,0.515450364225265,-0.47754677754677755,002824,20220505,0.207982855836766,0.6666666666666666,2022,TRUE_IGNORED
0.35887886257941837,0.46742853380751126,-0.37658185693352875,300855,20220505,0.7046657449452891,0.8333333333333334,2022,TRUE_IGNORED
-0.1144857358639556,0.7100479707994676,-0.3933831376734258,603712,20220505,0.373508381717001,1.0,2022,TRUE_IGNORED
-0.5133462282398453,0.23600535238852854,-0.6374639769452449,301009,20220505,-0.1397791610117851,0.5,2022,TRUE_IGNORED
-0.06495446840111407,0.4609862355791396,-0.3693850049003593,600436,20220505,-0.2114635227169382,1.0,2022,TRUE_IGNORED
-0.11707632909663668,0.6805655004959728,-0.364021164021164,000997,20220505,0.1729118128553788,0.1666666666666666,2022,TRUE_IGNORED
-0.46448362720403025,0.4492273867555211,-0.5028063610851263,000913,20220505,0.9078080903104422,0.8333333333333334,2022,TRUE_IGNORED
0.02460665414921448,0.2892000096223939,-0.5105445388731509,300127,20220505,0.0470248239111379,0.8333333333333334,2022,TRUE_IGNORED
0.18422659056862867,0.5532865827844485,-0.2743589743589743,002068,20220505,0.4028268551236749,0.75,2022,TRUE_IGNORED
0.011910205630496717,1.2484816286475038,-0.0809968847352025,600908,20220505,-0.1456634049973465,0.5,2022,OTHER
-0.5366946778711483,0.13230791483606869,-0.5425884955752213,300968,20220505,0.1081420010643967,0.6666666666666666,2022,TRUE_IGNORED
-0.6716135143669087,0.1319407966833274,-0.7685288226129535,688613,20220505,-0.1115999111949302,1.0,2022,TRUE_IGNORED
-0.39126637554585153,0.19231617998168352,-0.6233450418805728,300690,20220505,0.3442604302961858,0.1666666666666666,2022,TRUE_IGNORED
-0.4216463372981869,0.6872451222325556,-0.45283131536466137,300357,20220505,0.2297833590543492,0.8333333333333334,2022,TRUE_IGNORED
0.31696591306571587,0.8620741569872908,-0.46744207101127433,600518,20220505,-0.2589641434262947,0.25,2022,TRUE_IGNORED
-0.09000959033678768,1.253122967675455,-0.3087742799732084,603566,20220505,0.3694856856171526,1.0,2022,OTHER
-0.18873722026900008,0.9136834295192241,-0.45273631840796025,688658,20220505,0.1610287511510169,0.6666666666666666,2022,TRUE_IGNORED
-0.16390330230241335,0.5046470182105485,-0.45999999999999996,600219,20220505,-0.0082990656617841,0.8333333333333334,2022,TRUE_IGNORED
-0.1412373097034203,0.38465729607680543,-0.45182841068917023,603662,20220505,0.2338836476894952,0.5,2022,TRUE_IGNORED
-0.3990063992402435,0.38213636901562054,-0.6005823829167678,603218,20220505,0.3672183593381513,0.3333333333333333,2022,TRUE_IGNORED
-0.17786561264822132,0.6909947812752992,-0.6098422156018979,300617,20220505,0.0240972527483849,0.6666666666666666,2022,TRUE_IGNORED
-0.03303684879288438,0.42003320868543115,-0.4208523592085236,000153,20220505,0.1730159692085857,0.6666666666666666,2022,TRUE_IGNORED
-0.19273244469754924,0.3885209471707885,-0.4862422243404231,002273,20220505,0.3132911392405064,0.5,2022,TRUE_IGNORED
0.002448008312741168,0.38177140720821434,-0.3983140147523708,600098,20220505,-0.0221828156581512,0.6666666666666666,2022,TRUE_IGNORED
-0.07362399763059779,0.8695899908368798,-0.45167661601007925,603305,20220505,0.7589371980676329,0.6666666666666666,2022,TRUE_IGNORED
-0.32476319350473604,0.4093734817786225,-0.3929440389294404,002571,20220505,0.3346693386773547,0.6666666666666666,2022,TRUE_IGNORED
-0.2914822434985761,0.25851318549143865,-0.3844328787998055,300979,20220505,-0.3643463851585982,0.6666666666666666,2022,TRUE_IGNORED
-0.24982650936849415,0.9016070209642506,-0.5348537005163512,300683,20220505,0.1399938328707985,0.5,2022,TRUE_IGNORED
-0.18953958532141935,0.8323156973883877,-0.44613259668508287,002939,20220505,0.0625687767943428,0.5,2022,TRUE_IGNORED
-0.44978632478632474,0.29629108328219816,-0.6584880636604775,601279,20220505,0.0229162565354934,0.6666666666666666,2022,TRUE_IGNORED
0.093993758945218,0.27163569754202005,-0.4740177439797212,601016,20220505,0.0868838795931663,1.0,2022,TRUE_IGNORED
-0.09873241406898059,0.8727299535267877,-0.4600985221674877,600222,20220505,0.0401172864816397,0.5,2022,TRUE_IGNORED
-0.5565549182095371,0.575546613744985,-0.5565549182095371,300192,20220505,0.1553030303030302,0.25,2022,TRUE_IGNORED
-0.12049770996648212,0.30461824165911083,-0.7315604616156548,300712,20220505,0.3980720817537593,0.6666666666666666,2022,TRUE_IGNORED
-0.11431606256939375,0.5257735879627572,-0.41276864728192164,300735,20220505,0.0706049599073981,0.5,2022,TRUE_IGNORED
-0.36254663005410903,0.5329252728398425,-0.39733755361512846,003030,20220505,0.2547130675126103,0.5,2022,TRUE_IGNORED
-0.17929292929292928,0.34846408202373724,-0.37379576107899815,300067,20220505,-0.0369230769230768,0.5,2022,TRUE_IGNORED
-0.5,0.3826363162607974,-0.5688935281837161,300169,20220505,0.0920096852300242,0.3333333333333333,2022,TRUE_IGNORED
-0.1671659538963215,0.4656905080781919,-0.35754189944134074,300259,20220505,0.0525518830729274,0.6666666666666666,2022,TRUE_IGNORED
-0.34376180447788696,0.6839996854260779,-0.34376180447788696,002332,20220505,0.1670516991885944,1.0,2022,TRUE_IGNORED
0.1551501327498983,0.15729127673634816,-0.6495891735137749,002518,20220505,2.638585137516601,1.0,2022,TRUE_IGNORED
-0.0946280056290334,0.5061534074399929,-0.2866894197952218,603309,20220505,0.6509055072502976,0.8333333333333334,2022,TRUE_IGNORED
-0.046151145128952575,0.5080539484889492,-0.477768456375839,600452,20220505,0.2364024715530368,0.8333333333333334,2022,TRUE_IGNORED
-0.29677793199933356,0.8239401451227137,-0.4392684610075914,601799,20220505,0.0045409825045488,0.8333333333333334,2022,TRUE_IGNORED
-0.22544299957281677,0.41472614054264023,-0.5959189405178822,002165,20220505,0.1860921200585863,0.25,2022,TRUE_IGNORED
-0.24376350176978645,0.7470323734183077,-0.4172122398959822,603587,20220505,-0.0031216340513052,1.0,2022,TRUE_IGNORED
0.16733870967741948,0.4482314153701838,-0.5576776165011459,600821,20220505,0.2331606217616579,0.3333333333333333,2022,TRUE_IGNORED
-0.24681443572909167,0.580081723485379,-0.6358823529411766,601633,20220505,0.1925604978901269,0.8333333333333334,2022,TRUE_IGNORED
-0.0037695062183273897,0.5010583639770549,-0.40134492720297643,601919,20220505,-0.1901738211640207,0.6666666666666666,2022,TRUE_IGNORED
-0.4222202691549558,0.17296840509749875,-0.50123288192009,003035,20220505,0.029013178374869,0.8333333333333334,2022,TRUE_IGNORED
