code,day,state,rps_t0,rps_t1,state_t1,fwd6,fwd6_excess,R1_price,R2_state,R3_excess,year,ind,gate,cycle,health,regime
300233,20230103,L5-B,7.035175879396985,18.30985915492958,L0,-0.2123363846905467,-0.1895032461051932,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300239,20230103,L5-A,23.618090452261303,24.88262910798122,L1,-0.1865505790426359,-0.1637174404572824,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300260,20230103,L5-A,1.4084507042253522,64.93506493506493,L2,0.0064028938079385,-0.1304698705297007,True,True,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300289,20230103,L5-B,27.1356783919598,36.61971830985916,L0,-0.0442930153321975,-0.021459876746844,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300320,20230103,L5-B,52.94117647058824,7.4074074074074066,L0,-0.2484445845387602,-0.1771585556239476,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300337,20230103,L5-A,5.454545454545454,8.47457627118644,L1,-0.1716049382716048,-0.1451191788221671,False,False,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300341,20230103,L5-A,58.79396984924623,85.44600938967136,L3,0.3252212389380531,0.3480543775234065,True,True,True,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300401,20230103,L5-A,5.025125628140704,13.145539906103288,L1,-0.1916622542003603,-0.1688291156150068,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300439,20230103,L5-A,38.19095477386934,39.906103286384976,L0,-0.0450910195749839,-0.0222578809896304,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300482,20230103,L5-B,53.266331658291456,32.863849765258216,L0,-0.1416267183690275,-0.118793579783674,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300487,20230103,L5-B,36.76470588235294,94.07407407407408,L3,0.3102146392511866,0.3815006681659991,True,True,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300519,20230103,L5-A,38.69346733668342,53.52112676056338,L0,0.010035937564415,0.0328690761497684,True,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300586,20230103,L5-B,66.91176470588235,8.148148148148149,L0,-0.091192556776141,-0.0199065278613284,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300653,20230103,L5-B,2.0100502512562812,40.845070422535215,L0,-0.1937253719537801,-0.1708922333684266,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300683,20230103,L5-B,21.105527638190953,33.33333333333333,L1,0.058710033076075,0.0815431716614284,False,False,True,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300727,20230103,L5-A,16.176470588235293,96.29629629629628,L0,0.0496595915098116,0.1209456204246241,True,False,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300761,20230103,L5-B,13.79310344827586,76.66666666666667,L3,0.0199679693653309,0.0496327187149008,True,True,False,2023,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300780,20230103,L5-A,47.183098591549296,91.78743961352656,L3,0.2107258109491459,0.0738530466115066,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300801,20230103,L5-A,23.52941176470588,21.48148148148148,L1,-0.2291137428503644,-0.1578277139355518,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300802,20230103,L5-B,49.29577464788733,59.09090909090909,L2,0.231574877517803,0.0947021131801637,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300806,20230103,L5-A,66.17647058823529,42.22222222222222,L2,0.0919300583308606,0.1632160872456731,False,True,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300861,20230103,L5-A,8.450704225352112,22.727272727272727,L1,-0.128103277060576,-0.2649760413982152,False,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300879,20230103,L5-A,31.690140845070424,38.961038961038966,L1,0.0675129832660128,-0.0693597810716264,False,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300902,20230103,L5-B,14.084507042253522,46.75324675324675,L0,0.2204873009866161,0.0836145366489768,False,False,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300911,20230103,L5-A,81.3953488372093,13.636363636363637,L1,-0.180689161967267,-0.3479701183220699,False,False,False,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
300950,20230103,L5-B,39.436619718309856,59.74025974025974,L2,0.2067594849419762,0.0698867206043369,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300957,20230103,L5-B,9.090909090909092,18.181818181818183,L1,-0.3672014255622781,-0.2794610460125128,False,False,False,2023,美容护理,YELLOW,STABLE,WARNING,OVERREACTION
300962,20230103,L5-A,23.52941176470588,35.0,L1,0.1923411215036909,0.1538284672407892,False,False,True,2023,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301018,20230103,L5-B,5.633802816901409,85.06493506493507,L0,-0.0636541729110776,-0.2005269372487168,True,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301035,20230103,L5-A,5.147058823529411,84.44444444444444,L3,-0.0816345876825723,-0.0103485587677597,True,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301071,20230103,L5-A,3.6764705882352944,0.7407407407407408,L0,-0.3369759614237352,-0.2656899325089226,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600085,20230103,L5-A,20.100502512562816,88.73239436619718,L3,0.2220999339643408,0.2449330725496942,True,True,True,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600108,20230103,L5-A,34.48275862068966,73.33333333333333,L3,-0.0287539936102236,0.0009107557393463,True,True,False,2023,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600230,20230103,L5-B,4.411764705882353,34.81481481481482,L1,-0.1270029673590504,-0.0557169384442378,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600251,20230103,L5-B,17.24137931034483,83.33333333333334,L3,0.0671540702712962,0.0968188196208661,True,True,True,2023,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600367,20230103,L5-B,9.558823529411764,4.444444444444445,L0,-0.0019929586011255,0.069293070313687,False,False,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600392,20230103,L5-A,25.454545454545453,33.89830508474576,L1,-0.1083505866114561,-0.0818648271620184,False,False,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600395,20230103,L5-A,16.666666666666664,44.44444444444444,L2,0.0443786982248521,0.0351830201841762,False,True,False,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600399,20230103,L5-B,10.0,5.263157894736842,L0,-0.2731512325116589,-0.2579755358911936,False,False,False,2023,钢铁,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600425,20230103,L5-B,57.89473684210527,95.23809523809524,L3,0.2254775504395467,0.2135912811810961,True,True,True,2023,建筑材料,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600470,20230103,L5-A,33.088235294117645,46.666666666666664,L2,-0.1340872374798061,-0.0628012085649935,False,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600508,20230103,L5-A,72.22222222222221,55.55555555555556,L2,0.0171467764060357,0.0079510983653598,True,True,False,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600519,20230103,L5-A,1.3888888888888888,51.35135135135135,L2,0.0118826979339541,0.0717162141282446,True,True,True,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
600546,20230103,L5-B,27.77777777777778,100.0,L3,0.1672526128504112,0.1580569348097353,True,True,True,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600559,20230103,L5-A,54.166666666666664,87.83783783783784,L3,-0.053004546174846,0.0068289700194445,True,True,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
600582,20230103,L5-A,66.90140845070422,69.48051948051948,L2,0.1277892194412337,-0.0090835448964055,True,True,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600598,20230103,L5-B,37.93103448275862,66.66666666666666,L2,0.007577250502232,0.0372419998518019,True,True,False,2023,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600600,20230103,L5-B,11.11111111111111,91.8918918918919,L0,0.0040886184273081,0.0639221346215986,True,False,True,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
600784,20230103,L5-A,42.64705882352941,90.37037037037037,L3,0.1594202898550725,0.230706318769885,True,True,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600873,20230103,L5-A,55.88235294117647,65.92592592592592,L2,-0.0839595154593616,-0.012673486544549,True,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600929,20230103,L5-A,43.38235294117647,80.0,L3,0.0268311194949339,0.0981171484097464,True,True,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601001,20230103,L5-B,5.555555555555555,11.11111111111111,L1,-0.2019867549668873,-0.2111824330075632,False,False,False,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601088,20230103,L5-A,66.66666666666666,83.33333333333334,L3,0.1124598357729382,0.1032641577322623,True,True,True,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601225,20230103,L5-A,38.88888888888889,66.66666666666666,L2,-0.006423982869379,-0.0156196609100548,True,True,False,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601666,20230103,L5-A,22.22222222222222,5.555555555555555,L0,-0.2103070052650425,-0.2195026833057184,False,False,False,2023,煤炭,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601677,20230103,L5-A,49.09090909090909,5.084745762711865,L1,-0.1902289469930551,-0.1637431875436173,False,False,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601702,20230103,L5-B,12.727272727272728,49.15254237288136,L0,-0.0275750468978239,-0.0010892874483861,False,False,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601717,20230103,L5-A,7.746478873239436,77.92207792207793,L3,0.1374396509117073,0.000566886574068,True,True,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603067,20230103,L5-B,5.88235294117647,14.814814814814811,L0,-0.0660045717439392,0.0052814571708733,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603086,20230103,L5-A,27.941176470588236,30.37037037037037,L1,-0.2568884956662595,-0.1856024667514469,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603088,20230103,L5-A,15.492957746478872,25.32467532467532,L1,0.1569623966184437,0.0200896322808044,False,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603115,20230103,L5-A,29.09090909090909,40.67796610169492,L2,-0.0292106898694841,-0.0027249304200463,False,True,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603169,20230103,L5-A,36.61971830985916,79.87012987012987,L3,0.2009345794392523,0.064061815101613,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603214,20230103,L5-A,9.090909090909092,32.0,L1,-0.1037578472568657,-0.2673639311487653,False,False,False,2023,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603217,20230103,L5-A,84.55882352941177,31.851851851851855,L1,-0.1839699882912507,-0.1126839593764381,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603229,20230103,L5-B,15.07537688442211,14.084507042253522,L1,-0.1341513292433537,-0.1113181906580002,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603299,20230103,L5-A,50.0,57.77777777777777,L0,0.0222167778202102,0.0935028067350227,True,False,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603309,20230103,L5-A,22.110552763819097,18.779342723004692,L1,-0.2361969170586086,-0.2133637784732551,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603317,20230103,L5-A,22.22222222222222,27.027027027027028,L1,-0.2340806169722862,-0.1742471007779956,False,False,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
603339,20230103,L5-A,38.732394366197184,82.46753246753246,L3,0.2812420702316029,0.1443693058939636,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603527,20230103,L5-A,36.36363636363637,16.94915254237288,L0,-0.1396491228070175,-0.1131633633575797,False,False,False,2023,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603538,20230103,L5-A,50.753768844221106,14.553990610328638,L1,-0.2895281397656916,-0.2666950011803381,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603605,20230103,L5-A,18.181818181818183,81.81818181818183,L3,-0.0381250258671069,0.0496153536826583,True,True,False,2023,美容护理,YELLOW,STABLE,WARNING,OVERREACTION
603613,20230103,L5-A,4.545454545454546,4.0,L1,-0.386828022462595,-0.5504341063544946,False,False,False,2023,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603619,20230103,L5-A,8.333333333333332,64.28571428571429,L2,-0.038195788675759,-0.0350864669609882,True,True,False,2023,石油石化,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603663,20230103,L5-B,45.588235294117645,71.11111111111111,L0,0.1458015267175572,0.2170875556323697,True,False,True,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603667,20230103,L5-B,28.87323943661972,8.441558441558442,L1,0.0777912394797049,-0.0590815248579343,False,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603681,20230103,L5-A,63.23529411764706,2.2222222222222223,L1,-0.3410073289267478,-0.2697213000119352,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603757,20230103,L5-A,3.5211267605633805,91.55844155844156,L3,0.4560272529116203,0.319154488573981,True,True,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603868,20230103,L5-A,11.627906976744184,79.54545454545455,L3,-0.0302817770080047,-0.1975627333628076,True,True,False,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
603908,20230103,L5-A,4.166666666666666,23.333333333333332,L1,-0.2185667752442995,-0.2904344908040481,False,False,False,2023,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603938,20230103,L5-A,30.14705882352941,22.22222222222222,L1,-0.2159194163235406,-0.144633387408728,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605006,20230103,L5-B,15.789473684210526,33.33333333333333,L0,-0.0492451288016021,-0.0611313980600527,False,False,False,2023,建筑材料,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605116,20230103,L5-A,40.20100502512563,53.051643192488264,L2,-0.0299985571613682,-0.0071654185760147,True,True,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
605166,20230103,L5-B,20.588235294117645,40.0,L0,-0.2104354025368562,-0.1391493736220436,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605366,20230103,L5-B,12.5,45.18518518518518,L2,-0.1177873046574907,-0.0465012757426781,False,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605399,20230103,L5-A,32.35294117647059,3.7037037037037033,L0,-0.2918001811775021,-0.2205141522626895,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605507,20230103,L5-A,34.17085427135678,10.328638497652582,L1,-0.1929864905831773,-0.1701533519978238,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688017,20230103,L5-A,2.112676056338028,29.87012987012987,L1,0.443538777672275,0.3066660133346358,False,False,True,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688329,20230103,L5-B,42.25352112676056,29.22077922077922,L1,-0.1622374831658615,-0.2991102475035007,False,False,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688356,20230103,L5-B,8.542713567839195,0.9389671361502347,L1,-0.3261438525412118,-0.3033107139558583,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688399,20230103,L5-B,3.5175879396984926,1.4084507042253522,L1,-0.35636447948064,-0.3335313408952865,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688575,20230103,L5-A,61.30653266331658,30.046948356807512,L1,-0.0228822579403304,-4.911935497694739e-05,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688686,20230103,L5-B,6.338028169014084,54.54545454545454,L2,0.147070362563199,0.0101975982255597,True,True,False,2023,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688690,20230103,L5-A,1.507537688442211,1.8779342723004695,L1,-0.241536188235255,-0.2187030496499015,False,False,False,2023,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688722,20230103,L5-A,61.76470588235294,55.55555555555556,L2,-0.0378947368421054,0.0333912920727071,True,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
000153,20230504,L5-B,52.58215962441315,54.385964912280706,L2,-0.0035157768575491,0.0747696337095929,True,True,True,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
000419,20230504,L5-B,28.000000000000004,76.08695652173914,L3,0.0190518651536903,0.0986932287962537,True,True,True,2023,商贸零售,YELLOW,STABLE,WARNING,OVERREACTION
000597,20230504,L5-A,38.497652582159624,67.10526315789474,L2,-0.0630960512875867,0.0151893592795553,True,True,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
000657,20230504,L5-A,22.033898305084744,43.75,L2,-0.0501477145854826,0.0056540832583434,False,True,False,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
000716,20230504,L5-B,16.216216216216218,51.24999999999999,L0,-0.131761442441054,-0.0567469633317439,True,False,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
000756,20230504,L5-B,45.07042253521127,63.31658291457286,L2,-0.1846637538870703,-0.1063783433199282,True,True,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
000831,20230504,L5-B,20.33898305084746,15.625,L0,-0.0494062897480512,0.0063955080957748,False,False,False,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
000963,20230504,L5-A,23.004694835680752,60.08771929824561,L2,0.0148749854001621,0.0931603959673041,True,True,True,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
001219,20230504,L5-B,35.13513513513514,57.49999999999999,L2,0.082969877420711,0.157984356530021,True,True,True,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
002003,20230504,L5-A,16.666666666666664,84.0909090909091,L3,0.1557981329789735,0.1838613655099617,True,True,True,2023,纺织服饰,YELLOW,STABLE,WARNING,OVERREACTION
002006,20230504,L5-A,1.948051948051948,4.830917874396135,L1,-0.2054924334938488,-0.1790311013918335,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002011,20230504,L5-A,29.545454545454547,20.40816326530612,L1,-0.1596696490020646,-0.1608871052696733,False,False,False,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
002050,20230504,L5-B,45.45454545454545,93.87755102040816,L3,0.1385248048897527,0.1373073486221439,True,True,True,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
002057,20230504,L5-A,5.0,30.76923076923077,L1,-0.0954524264112929,-0.0192143492263845,False,False,False,2023,社会服务,YELLOW,STABLE,WARNING,OVERREACTION
002088,20230504,L5-A,38.095238095238095,9.375,L1,-0.1963072371961425,-0.1222340165205261,False,False,False,2023,建筑材料,YELLOW,STABLE,WARNING,OVERREACTION
002158,20230504,L5-A,43.506493506493506,83.57487922705315,L3,-0.0067014792053358,0.0197598528966794,True,True,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002216,20230504,L5-B,45.94594594594595,38.75,L1,-0.1049721011357246,-0.0299576220264145,False,False,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
002317,20230504,L5-A,34.74178403755869,9.547738693467336,L1,-0.1360358170051604,-0.0577504064380183,False,False,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
002318,20230504,L5-A,63.1578947368421,87.5,L3,0.3092447916666667,0.3153269548940989,True,True,True,2023,钢铁,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002334,20230504,L5-B,62.33766233766234,6.763285024154589,L1,-0.2806300886959458,-0.2541687565939305,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002337,20230504,L5-B,50.64935064935064,68.59903381642512,L2,0.174081237911025,0.2005425700130402,True,True,True,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002349,20230504,L5-A,25.821596244131456,71.05263157894737,L3,-0.1527632646750155,-0.0744778541078734,True,True,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
002404,20230504,L5-A,40.0,45.45454545454545,L2,-0.034375,-0.0063117674690117,False,True,False,2023,纺织服饰,YELLOW,STABLE,WARNING,OVERREACTION
002497,20230504,L5-B,8.88888888888889,11.363636363636363,L0,-0.2382474219973339,-0.1710402203270824,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002507,20230504,L5-A,50.0,20.0,L1,-0.2041777468383575,-0.1291632677290474,False,False,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
002545,20230504,L5-B,48.888888888888886,50.0,L2,-0.0695118633778586,-0.0023046617076071,True,True,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002570,20230504,L5-B,20.27027027027027,71.25,L3,-0.0495495495495497,0.0254649295597603,True,True,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
002603,20230504,L5-A,66.66666666666666,25.877192982456144,L1,-0.3139384429199312,-0.2356530323527892,False,False,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
002685,20230504,L5-B,37.01298701298701,21.73913043478261,L1,-0.0425531914893616,-0.0160918593873463,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002728,20230504,L5-A,77.93427230046949,62.71929824561403,L2,0.0209936261217578,0.0992790366888998,True,True,True,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
002756,20230504,L5-A,23.728813559322035,3.125,L1,-0.2001920117453028,-0.1443902139014767,False,False,False,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
002758,20230504,L5-A,28.88888888888889,28.030303030303028,L1,-0.1202994546769946,-0.0530922530067431,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002843,20230504,L5-A,3.896103896103896,9.178743961352655,L1,0.4876998769987701,0.5141612091007853,False,False,True,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002895,20230504,L5-B,11.851851851851851,4.545454545454546,L1,-0.1259974978872194,-0.0587902962169679,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002896,20230504,L5-A,14.935064935064934,97.58454106280192,L3,0.6063649837434479,0.6328263158454632,True,True,True,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002907,20230504,L5-B,9.859154929577464,92.98245614035088,L3,0.0136785438597628,0.0919639544269048,True,True,True,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
002910,20230504,L5-B,29.72972972972973,50.0,L0,-0.0601131730317661,0.0149013060775439,True,False,False,2023,食品饮料,GREEN,STABLE,HEALTHY,OVERREACTION
002917,20230504,L5-B,17.037037037037038,17.424242424242426,L1,-0.064790351043427,0.0024168506268244,False,False,False,2023,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002957,20230504,L5-A,19.480519480519483,26.08695652173913,L1,0.062509447122721,0.0889707792247362,False,False,True,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002979,20230504,L5-B,4.545454545454546,39.130434782608695,L1,-0.136121349439926,-0.1096600173379107,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
002996,20230504,L5-A,30.508474576271187,35.9375,L0,-0.0379102205459906,0.0178915772978354,False,False,False,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
300135,20230504,L5-A,14.285714285714285,26.666666666666668,L1,0.4750957854406132,0.4106864738762006,False,False,True,2023,石油石化,YELLOW,STABLE,WARNING,OVERREACTION
300179,20230504,L5-A,3.2467532467532463,23.18840579710145,L1,-0.0939112487100103,-0.067449916607995,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
300217,20230504,L5-A,6.8181818181818175,40.81632653061224,L2,0.0196993459971368,0.018481889729528,False,True,False,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
300239,20230504,L5-A,24.88262910798122,69.73684210526315,L2,0.0153349156819224,0.0936203262490644,True,True,True,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
300247,20230504,L5-B,52.27272727272727,42.857142857142854,L2,0.011049723756906,0.0098322674892972,False,True,False,2023,家用电器,GREEN,STABLE,HEALTHY,OVERREACTION
300260,20230504,L5-A,64.93506493506493,27.536231884057973,L1,-0.107799960641559,-0.0813386285395437,False,False,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
300337,20230504,L5-A,8.47457627118644,20.3125,L1,0.2842415316642119,0.340043329508038,False,False,True,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
300402,20230504,L5-A,26.623376623376625,42.028985507246375,L2,-0.0873876023672018,-0.0609262702651865,False,True,False,2023,机械设备,YELLOW,STABLE,WARNING,OVERREACTION
300452,20230504,L5-A,49.29577464788733,14.473684210526317,L1,-0.1617036686984591,-0.083418258131317,False,False,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
300636,20230504,L5-B,23.474178403755868,29.82456140350877,L1,-0.1570566643824972,-0.0787712538153552,False,False,False,2023,医药生物,GREEN,STABLE,HEALTHY,OVERREACTION
300662,20230504,L5-B,10.0,51.28205128205128,L2,-0.2088533711390553,-0.132615293954147,True,True,False,2023,社会服务,YELLOW,STABLE,WARNING,OVERREACTION
300748,20230504,L5-B,38.983050847457626,53.125,L2,-0.0179489972222237,0.0378528006216023,True,True,False,2023,有色金属,YELLOW,STABLE,WARNING,OVERREACTION
